"Final.Status","ID","Year","ACT","GPA","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","App","Deposited","FAFSA.Received","CREDO.Invited","CREDO.Accepted","Regular.Visits.by.Date","Performance.Scholarship.Event","Academic.Scholarship.Event","Other.Admits.Density"
1,"App ID-127346","2015 Fall",19,2.98,2.66,41.554,31.233,89.77,1.16,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0576313514551916
1,"App ID-127364","2014 Fall",20,3.08,686.49,51.109,32.666,93.81,0.1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.00612257393008021
0,"App ID-127549","2014 Fall",19,3.48,838.43,58.387,35.408,91.65,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00282422051513782
0,"App ID-127593","2015 Fall",21,3.25,199.05,109.465,34.441,85.56,0.45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0203246131064719
0,"App ID-127600","2014 Fall",23,3.68,74.57,54.44,10.06,93.02,0.32,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0298210735586481
1,"App ID-127602","2014 Fall",27,3.69,140.82,50.547,5.239,97.79,0.1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0954380606986066
0,"App ID-127611","2015 Fall",31,4,10.18,89.458,3.858,98.7,1.4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.31104199066874
0,"App ID-127626","2014 Fall",25,3.84,110.9,58.125,0.978,98.57,1.02,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102249488752556
1,"App ID-127627","2014 Fall",33,3.42,225.67,105.529,8.83,94.34,0.31,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0.0113250283125708
0,"App ID-127628","2014 Fall",29,3.65,218.47,45.66,42.928,55.12,0.17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0093179276928811
0,"App ID-127630","2014 Fall",26,3.31,206.71,94.505,25.784,84.01,0.31,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0.0232702451132485
0,"App ID-127633","2014 Fall",27,3.47,224.95,108.128,26.181,84.83,0.45,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0190978190290669
0,"App ID-127635","2014 Fall",24,3.65,223.27,65.984,28.548,79.84,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00700574471066274
1,"App ID-127638","2014 Fall",23,2.97,203.14,80.714,21.123,87.79,0.42,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0189367040666572
0,"App ID-127639","2014 Fall",24,3.48,170.46,57.636,4.421,98.51,0.45,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0678579506898892
0,"App ID-127643","2014 Fall",35,3.99,231.24,59.167,31.844,90.25,0.16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0188418540384374
0,"App ID-127646","2014 Fall",28,3.5,1199.96,81.761,20.344,72.36,0.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00491545418796697
0,"App ID-127651","2014 Fall",25,3.71,87.53,56.719,2.226,98.2,0.13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0898472596585804
0,"App ID-127669","2014 Fall",25,3.82,227.3,78.919,35.273,93.43,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00850508887817878
0,"App ID-127670","2014 Fall",28,3.89,214.89,97.856,26.405,82.47,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0189358076121947
0,"App ID-127674","2015 Fall",17,3.02,204.35,44.531,29.623,66.39,0.16,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.00675151065050805
1,"App ID-127676","2014 Fall",26,3.69,228.02,91.259,43.051,82.76,0.28,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00929130566072797
0,"App ID-127687","2015 Fall",22,2.79,207.09,65.924,22.915,78.46,0.34,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.026183722452542
1,"App ID-127695","2014 Fall",29,3.77,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.124589692598893
0,"App ID-127706","2015 Fall",17,2.53,203.3,73.1,32.771,54.58,0.15,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.0122059137652192
0,"App ID-127722","2014 Fall",28,3.82,216.2,52.569,36.101,72.43,0.23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0110800254840586
1,"App ID-127723","2014 Fall",17,2.9,1216.51,68.166,63.662,86.18,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00314159153026923
0,"App ID-127726","2014 Fall",25,3.87,223.53,70.156,5.353,98.79,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0373622267887166
0,"App ID-127728","2014 Fall",24,3.76,817.57,41,10.321,94.89,0.02,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.029066950876853
0,"App ID-127733","2015 Fall",28,3.95,288.44,51.481,2.934,96.46,0.07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0340831629175187
0,"App ID-127734","2015 Fall",27,3.8,180.53,72.725,16.022,97.01,0.17,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.031207090250905
1,"App ID-127743","2016 Fall",24,3.96,232.62,81.949,34.764,85.82,0.16,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.00575307789667472
1,"App ID-127744","2015 Fall",34,4,162.33,58.491,1.014,97.04,0.1,1,0,1,0,0,0,0,1,1,1,1,1,4,1,1,0.0986193293885602
0,"App ID-127746","2015 Fall",29,3.32,149.24,75.05,17.801,93.89,0.53,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0898825908656817
1,"App ID-127747","2014 Fall",17,3.75,146.11,46.132,22.99,86.33,0.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0695954762940409
0,"App ID-127750","2015 Fall",26,3.87,149.24,75.05,17.801,93.89,0.53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0898825908656817
0,"App ID-127751","2015 Fall",25,3.92,149.24,75.05,17.801,93.89,0.53,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0.0898825908656817
0,"App ID-127752","2015 Fall",25,3.73,158.35,59.358,7.276,97.36,0.11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0549752611324904
0,"App ID-127761","2016 Fall",26,3.66,221.24,65.126,44.656,73.6,0.19,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.00895736295234683
0,"App ID-127762","2015 Fall",24,3.4,221.24,65.126,44.656,73.6,0.19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00223934073808671
1,"App ID-127768","2015 Fall",32,3.08,199.33,86.788,23.591,88.55,0.25,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0.0169556186681362
0,"App ID-127799","2014 Fall",16,3.73,210.4,30.081,29.284,18.95,0.05,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0068296680781314
0,"App ID-127803","2014 Fall",28,4,2.52,42.616,48.506,86.27,1.07,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.0536016162948914
1,"App ID-128003","2014 Fall",24,3.63,106.41,49.929,5.476,97.92,0.91,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0730460189919649
1,"App ID-128017","2014 Fall",27,3.05,0.64,53.139,41.737,90.84,2.28,1,0,0,1,0,0,0,1,1,1,0,0,2,1,0,0.124589692598893
0,"App ID-128023","2014 Fall",19,2.99,207.09,65.924,22.915,78.46,0.34,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0218197687104517
1,"App ID-128028","2014 Fall",28,3.63,211.85,72.582,6.845,97.22,0.15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.029218407596786
1,"App ID-128035","2015 Fall",26,3.67,119.86,45.714,1.545,99.68,0.19,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.0647249190938511
1,"App ID-128046","2014 Fall",23,3.2,218.46,51.15,22.777,73.06,0.18,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.017561575273302
1,"App ID-128077","2014 Fall",27,3.96,199.56,58.056,0.845,97.99,0.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.355029585798817
0,"App ID-128078","2014 Fall",27,3.85,80.45,55.183,2.7,97.48,0.26,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.148148148148148
1,"App ID-128081","2015 Fall",23,3.6,47.87,40.341,2.359,42.35,0.42,0,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0.0847816871555744
0,"App ID-128088","2014 Fall",25,3.82,134.6,48.75,1.741,94.54,0.23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.114876507754164
0,"App ID-128101","2014 Fall",28,3.84,102.49,46.102,4.121,96.77,0.27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0727978645959719
0,"App ID-128105","2014 Fall",24,3.6,212.88,66.771,18.619,86.38,0.39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0268542886298942
1,"App ID-128118","2014 Fall",18,2.8,1216.51,68.166,63.662,86.18,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00314159153026923
0,"App ID-128120","2014 Fall",26,3.81,156.28,48.182,5.341,88.84,0.26,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0936154278225051
0,"App ID-128121","2014 Fall",22,2.96,233,82.12,31.257,95.1,0.13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0159964168026362
0,"App ID-128128","2014 Fall",15,2.68,1192.17,53.415,44.44,33.97,0.05,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.00225022502250225
1,"App ID-128131","2016 Fall",31,3.92,191.26,55.465,15.081,95.86,0.23,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0.0198925800676348
0,"App ID-128144","2015 Fall",24,3.12,216.72,58.392,26.739,94.06,0.18,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0149594225662889
0,"App ID-128159","2014 Fall",21,3.23,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.124589692598893
0,"App ID-128174","2014 Fall",21,3.33,0.64,53.139,41.737,90.84,2.28,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.124589692598893
1,"App ID-128186","2014 Fall",24,3.98,2.52,42.616,48.506,86.27,1.07,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0536016162948914
0,"App ID-128197","2014 Fall",21,3.68,216.2,52.569,36.101,72.43,0.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0110800254840586
1,"App ID-128198","2014 Fall",21,3.13,1023.99,47.782,41.952,85.35,0.04,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.00238367658276125
1,"App ID-128199","2014 Fall",24,3.95,94.45,51.867,24.208,97.52,0.91,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0743555849306015
0,"App ID-128222","2014 Fall",24,3.91,41.36,53.324,9.05,93.03,0.44,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0.0773480662983425
0,"App ID-128270","2015 Fall",27,3.86,46.19,56.429,0.092,100,0.36,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.08695652173913
0,"App ID-128278","2014 Fall",24,3.74,659.86,53.063,49.581,92.5,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00201690163570723
0,"App ID-128279","2014 Fall",23,3.88,181.05,69.136,23.214,96.99,0.36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0560006892392522
0,"App ID-128281","2014 Fall",26,3.88,208.82,80.338,11.374,95.46,0.07,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0263759451380341
0,"App ID-128299","2014 Fall",21,3.26,217.48,47.706,45.495,63.48,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00219804374107045
0,"App ID-128313","2014 Fall",31,4,849.35,90.025,24.204,89.69,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00413154850437944
0,"App ID-128315","2014 Fall",25,3.59,225.52,80.609,49.911,83.8,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0140249644366973
1,"App ID-128316","2014 Fall",22,3.91,44.49,65.909,0.533,99.44,1.69,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.187617260787992
0,"App ID-128318","2014 Fall",24,3.6,224.78,55.19,20.368,83.46,0.14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00981932443047918
0,"App ID-128319","2014 Fall",28,3.56,398.79,43.288,36.27,83.24,0.15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00275709953129308
0,"App ID-128320","2014 Fall",32,3.77,222.65,61.417,16.389,78.3,0.23,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0122033070962231
0,"App ID-128325","2014 Fall",23,3.1,140.82,50.547,5.239,97.79,0.1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0954380606986066
1,"App ID-128328","2014 Fall",23,3.46,1406.52,94.196,32.817,71.28,0.03,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.00304720114574763
1,"App ID-128331","2014 Fall",26,3.43,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.124589692598893
0,"App ID-128335","2014 Fall",24,2.78,219.02,95.024,28.035,83.01,0.27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0178348492955235
1,"App ID-128340","2014 Fall",31,3.94,178.2,76.161,19.01,93.17,0.22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0210415570752236
0,"App ID-128342","2014 Fall",28,3.87,171.99,80.166,9,97.36,0.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0444444444444444
1,"App ID-128343","2014 Fall",19,3.1,128.47,52.61,2.255,99.56,0.62,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0443458980044346
1,"App ID-128345","2014 Fall",23,2.88,201.1,100.777,21.21,77.43,0.53,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0235737859500236
0,"App ID-128346","2014 Fall",32,4,244.61,55.92,29.952,89.23,0.12,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0133547008547009
0,"App ID-128348","2014 Fall",24,3.53,238.96,70.281,29.612,94.69,0.12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0202620559232743
0,"App ID-128350","2014 Fall",29,2.69,203.14,80.714,21.123,87.79,0.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0189367040666572
0,"App ID-128354","2014 Fall",20,3.44,229.64,46.354,47.04,90.93,0.12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0148809523809524
0,"App ID-128358","2014 Fall",23,2.94,1122.77,85.383,8.515,72.51,0.05,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0117439812096301
0,"App ID-128386","2014 Fall",22,3.35,1174.79,99.257,5.988,88.31,0.05,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0167000668002672
0,"App ID-128391","2014 Fall",23,3.6,178.26,54,18.013,95.33,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0111030922111808
1,"App ID-128483","2015 Fall",24,3.75,136.7,61.131,4.825,98.38,0.75,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.0829015544041451
0,"App ID-128495","2015 Fall",19,3.33,59.25,57.331,6.338,94.32,1.2,0,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0.142000631113916
0,"App ID-128500","2014 Fall",18,3.3,109.45,46.132,6.903,89.19,0.32,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0289729103288425
1,"App ID-128504","2015 Fall",27,3.7,113.29,45.632,3.534,96.55,0.17,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.0282965478211658
1,"App ID-128514","2014 Fall",26,3.91,937.49,62.524,10.274,96.24,0.04,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.00973330737784699
0,"App ID-128515","2014 Fall",20,3.23,693.54,54.196,28.037,94.75,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00713343082355459
0,"App ID-128522","2014 Fall",20,3.74,210.83,75.591,30.452,86.81,0.4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.00985156968343623
0,"App ID-128559","2015 Fall",24,3.77,41.36,53.324,9.05,93.03,0.44,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0.0331491712707182
1,"App ID-128565","2015 Fall",23,3.54,112.05,56.875,0.711,97.05,0.56,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0.140646976090014
0,"App ID-128566","2014 Fall",21,2.92,41.36,53.324,9.05,93.03,0.44,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0773480662983425
0,"App ID-128568","2014 Fall",21,3,3.65,66.172,31.429,93.49,1.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.114543892583283
1,"App ID-128570","2014 Fall",18,2.9,8.81,75,2.908,94.09,0.86,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.171939477303989
1,"App ID-128573","2014 Fall",27,3.89,8.81,75,2.908,94.09,0.86,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.171939477303989
0,"App ID-128575","2014 Fall",24,3.48,3.65,66.172,31.429,93.49,1.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.114543892583283
0,"App ID-128576","2014 Fall",23,2.82,1442.02,88.987,45.495,69.92,0.01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.00219804374107045
0,"App ID-128619","2014 Fall",17,3.53,984.71,46.051,30.33,90.14,0.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00329706561160567
0,"App ID-128625","2014 Fall",29,3.62,6532.99,69.736,42.793,18.69,0.01,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.00701049237024747
0,"App ID-128629","2014 Fall",27,3.39,685.03,55.487,27.373,91.71,0.08,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0109597048186169
1,"App ID-128630","2014 Fall",20,3.05,43.02,47.039,1.24,96.29,0.4,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0.161290322580645
0,"App ID-128634","2014 Fall",34,4,88.88,42.649,2.214,95.93,0.18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.04516711833785
0,"App ID-128711","2014 Fall",21,2.98,160.99,40.817,2.552,99.49,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0391849529780564
0,"App ID-128717","2015 Fall",22,3.9,128.09,48.178,29.469,95.82,0.36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0373273609555804
0,"App ID-128719","2014 Fall",24,3.9,229.64,46.354,47.04,90.93,0.12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0148809523809524
0,"App ID-128720","2014 Fall",24,3.96,127.08,51.473,31.027,91.5,0.08,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0161149966158507
0,"App ID-128728","2014 Fall",31,4,73.7,49.018,36.448,90.6,0.45,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0548726953467954
0,"App ID-128729","2014 Fall",24,3.86,227.58,58.75,1.06,93.58,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0943396226415094
0,"App ID-128735","2014 Fall",21,3.62,203.97,67.893,13.752,95.38,0.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0218150087260035
0,"App ID-128736","2014 Fall",21,3.19,293.24,54.844,7.607,96.95,0.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0131457867753385
1,"App ID-128741","2014 Fall",28,3.95,18.85,82.386,1.355,98.3,1.92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.22140221402214
0,"App ID-128743","2014 Fall",15,3.07,207.93,61.712,13.694,68.34,0.12,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0657222141083686
0,"App ID-128744","2014 Fall",26,3.94,369.93,67.758,34.752,89.54,0.11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.00575506445672192
0,"App ID-128748","2014 Fall",29,3.98,221.24,65.126,44.656,73.6,0.19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00895736295234683
0,"App ID-128753","2014 Fall",22,3.33,59.25,57.331,6.338,94.32,1.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.173556326917009
0,"App ID-128762","2015 Fall",32,3.93,2.66,41.554,31.233,89.77,1.16,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0576313514551916
0,"App ID-128765","2015 Fall",23,3.47,120.06,61.854,5.055,95.89,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0989119683481701
1,"App ID-128766","2015 Fall",20,3.38,146.11,46.132,22.99,86.33,0.6,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0956937799043062
0,"App ID-128772","2014 Fall",20,2.9,121.94,54.298,3.393,98.47,0.27,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0.0294724432655467
0,"App ID-128780","2014 Fall",22,4,1208.12,57.68,72.241,19.98,0.03,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.00138425547819105
1,"App ID-128783","2014 Fall",26,3.49,126.83,68.125,0.154,98.05,0.15,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.649350649350649
0,"App ID-128825","2014 Fall",21,3.03,186.41,89.813,10.859,82.46,0.19,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0184179022009393
0,"App ID-128826","2014 Fall",28,3.37,170.46,57.636,4.421,98.51,0.45,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0678579506898892
1,"App ID-128827","2014 Fall",23,2.98,178.2,76.161,19.01,93.17,0.22,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.0210415570752236
0,"App ID-128840","2016 Fall",26,3.64,571.91,82.198,14.084,89.91,0.31,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0.0426015336552116
0,"App ID-128849","2014 Fall",25,3.71,242.66,52.596,1.69,98.99,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0591715976331361
1,"App ID-128850","2015 Fall",27,3.81,577.86,53.931,10.538,95.79,0.08,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.00948946669197191
0,"App ID-128854","2016 Fall",21,3.32,567.55,50.928,47.787,93.59,0.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0104630966580869
0,"App ID-128866","2014 Fall",20,2.99,20.97,63.591,4.31,97.91,1.93,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0464037122969838
0,"App ID-128867","2015 Fall",32,4,195.1,86.442,4.425,89.45,0.25,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0.0225988700564972
0,"App ID-128869","2015 Fall",24,3.73,209.4,61.211,25.504,78.32,0.31,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0.035288582183187
0,"App ID-128877","2014 Fall",21,3.29,0.64,53.139,41.737,90.84,2.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.124589692598893
0,"App ID-128882","2014 Fall",31,3.49,571.91,82.198,14.084,89.91,0.31,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0142005112184039
0,"App ID-128914","2014 Fall",24,3.47,1223.73,55.753,72.3,79.23,0.06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00138312586445367
0,"App ID-128918","2014 Fall",25,3.06,211.28,55.208,1.648,99.58,0.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.121359223300971
0,"App ID-128923","2015 Fall",25,3.98,189.02,77.425,28.439,92.75,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0597770667041738
0,"App ID-128952","2014 Fall",20,2.73,140.89,55.396,5.635,98.86,0.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.124223602484472
0,"App ID-128953","2014 Fall",30,3.81,0.64,53.139,41.737,90.84,2.28,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0.124589692598893
0,"App ID-128954","2014 Fall",26,3.82,213.02,79.66,25.78,87.02,0.41,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0155159038013964
0,"App ID-128956","2014 Fall",25,3.94,35.53,51.579,1.005,97.71,1.19,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.199004975124378
0,"App ID-128966","2014 Fall",33,4,663.4,42.524,11.652,96.42,0.06,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.017164435290079
0,"App ID-128985","2014 Fall",24,3.09,8.81,75,2.908,94.09,0.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.171939477303989
0,"App ID-128998","2014 Fall",24,3.32,1227.55,65.068,26.493,96.2,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00377458196504737
0,"App ID-129100","2014 Fall",27,3.68,2.66,41.554,31.233,89.77,1.16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0640348349502129
0,"App ID-129101","2014 Fall",27,3.51,203.3,73.1,32.771,54.58,0.15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00610295688260962
0,"App ID-129106","2014 Fall",25,3.55,51.75,49.28,18.677,97.06,1.03,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0910210419232211
0,"App ID-129113","2015 Fall",26,3.5,720.41,50.941,29.453,93.02,0.11,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0135809594947883
0,"App ID-129114","2016 Fall",22,3.66,577.86,53.931,10.538,95.79,0.08,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0189789333839438
1,"App ID-129131","2015 Fall",34,4,3.65,66.172,31.429,93.49,1.93,0,1,0,0,0,0,0,1,1,1,1,1,2,0,1,0.0954532438194025
1,"App ID-129145","2014 Fall",27,3.14,207.53,104.774,20.057,89.63,0.42,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0199431619883332
0,"App ID-129146","2014 Fall",24,3.43,689.09,57.602,19.259,96.73,0.08,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0207695103587933
1,"App ID-129150","2014 Fall",26,3.92,229.22,65.815,13.531,89.24,0.18,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0.036952183874067
0,"App ID-129272","2014 Fall",20,3.18,78.23,46.726,1.6,98.88,0.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.125
1,"App ID-129391","2014 Fall",23,3.18,198.59,56.302,5.566,87.62,0.07,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0179662234998203
0,"App ID-129431","2014 Fall",24,3.78,451.07,101.339,2.653,96.61,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0376931775348662
0,"App ID-129433","2014 Fall",23,3.24,653.14,105.383,28.112,91.3,0.02,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00355719977233921
