Application ID,Award Status,Total Discount Rate,Total Institutional Gift,Gross Need,Cobber Edge Award,Priority Cobber Award,Presidential Total,Regents Scholarship Total,Speech Debate Scholarship Total,Theatre Performance Total,Visual Arts Award Total,Music Performance Total
App ID-232331,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-228349,Award Complete,35.47,13000,12775,1000,0,0,0,0,0,0,0
App ID-196626,Award Complete,46.38,17000,0,1000,0,0,0,0,0,0,0
App ID-230630,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-234645,No Award,0,0,45796,0,0,0,0,0,0,0,0
App ID-234000,Award Complete,54.57,20000,0,1000,0,19000,0,0,0,0,0
App ID-226416,No Award,0,0,45415,0,0,0,0,0,0,0,0
App ID-233778,Award Complete,57.3,21000,12824,0,500,18000,0,0,0,0,2500
App ID-234735,Award Complete,51.84,19000,14719,0,500,0,0,2500,0,0,0
App ID-204654,No Award,0,0,40093,0,0,0,0,0,0,0,0
App ID-145639,Award Complete,45.02,16500,11791,0,500,0,0,0,0,0,0
App ID-187232,No Award,0,0,40862,0,0,0,0,0,0,0,0
App ID-94743,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-207362,No Award,0,0,43940,0,0,0,0,0,0,0,0
App ID-230574,No Award,0,0,19945,0,0,0,0,0,0,0,0
App ID-234088,Award Complete,67.7,19010,39394,1000,0,0,0,0,0,0,0
App ID-234723,Award Complete,50.18,18390,20436,0,500,0,0,0,0,0,0
App ID-194618,Award Complete,28.65,10500,0,0,500,0,0,0,0,0,0
App ID-233417,No Award,0,0,16360,0,0,0,0,0,0,0,0
App ID-228785,No Award,0,0,31570,0,0,0,0,0,0,0,0
App ID-231534,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-233746,Award Complete,80.78,19790,48188,0,500,0,0,0,0,0,0
App ID-135749,Award Complete,91.19,19000,47758,1000,0,18000,0,0,0,0,0
App ID-232382,No Award,0,0,43914,0,0,0,0,0,0,0,0
App ID-232829,Award Complete,62.65,22960,26277,1000,0,0,0,0,0,0,0
App ID-168185,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-187880,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-180323,Award Complete,45.02,16500,6929,0,500,0,0,0,0,0,0
App ID-204544,Award Complete,45.02,16500,17246,0,500,0,0,0,0,0,0
App ID-172221,Award Complete,65.36,21050,35758,0,500,0,0,0,0,0,0
App ID-179445,No Award,0,0,41173,0,0,0,0,0,0,0,0
App ID-162697,Award Complete,68.29,25030,25805,0,500,18000,0,0,0,0,0
App ID-234792,Award Complete,57.6,21110,26392,0,500,0,0,0,0,0,0
App ID-232319,Award Complete,34.11,12500,0,0,500,0,0,0,0,0,0
App ID-160134,Award Complete,45.02,16500,0,0,500,0,0,0,0,0,0
App ID-233688,No Award,0,0,32347,0,0,0,0,0,0,0,0
App ID-232294,No Award,0,0,45066,0,0,0,0,0,0,0,0
App ID-164436,No Award,0,0,45117,0,0,0,0,0,0,0,0
App ID-234819,Award Complete,45.02,16500,0,0,500,0,0,0,0,0,0
App ID-195108,No Award,0,0,34591,0,0,0,0,0,0,0,0
App ID-192595,Award Complete,51.35,18820,23532,1000,0,0,0,0,0,0,0
App ID-232405,Award Complete,71.66,16450,48188,1000,0,0,0,0,0,0,0
App ID-234052,Award Complete,75.85,24800,37578,1000,0,0,0,0,0,0,0
App ID-162410,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-178235,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-232844,No Award,0,0,40511,0,0,0,0,0,0,0,0
App ID-234944,No Award,0,0,47688,0,0,0,0,0,0,0,0
App ID-232407,No Award,0,0,41514,0,0,0,0,0,0,0,0
App ID-205315,Award Complete,56.29,20630,25797,1000,0,0,0,0,0,0,0
App ID-233990,No Award,0,0,47658,0,0,0,0,0,0,0,0
App ID-234026,Award Complete,21.83,8000,0,1000,0,0,0,0,0,0,0
App ID-230726,Award Complete,42.07,15420,19282,1000,0,0,0,0,0,0,0
App ID-201388,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-187626,Award Complete,55.63,20390,22660,0,500,0,0,0,0,0,0
App ID-192774,Award Complete,88.06,19710,47468,0,500,18000,0,0,0,0,0
App ID-232816,No Award,0,0,46346,0,0,0,0,0,0,0,0
App ID-196674,Award Complete,80.77,15000,47758,0,500,0,0,0,0,0,2500
App ID-232327,Award Complete,79.62,26180,39973,0,500,0,0,0,0,0,0
App ID-251447,Award Complete,80.76,29600,42435,0,0,0,0,0,0,0,0
App ID-164091,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-247172,No Award,0,0,35237,0,0,0,0,0,0,0,0
App ID-225876,Award Complete,59.67,21870,24303,1000,0,0,0,0,0,0,0
App ID-230271,No Award,0,0,44321,0,0,0,0,0,0,0,0
App ID-192203,Award Complete,78.91,25920,38566,1000,0,19000,0,0,0,0,0
App ID-188018,No Award,0,0,40351,0,0,0,0,0,0,0,0
App ID-233672,No Award,0,0,34306,0,0,0,0,0,0,0,0
App ID-233666,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-192601,Award Complete,74.11,24160,32332,1000,0,0,0,0,0,0,0
App ID-187640,No Award,0,0,37998,0,0,0,0,0,0,0,0
App ID-253339,No Award,0,0,48358,0,0,0,0,0,0,0,0
App ID-234056,No Award,0,0,45322,0,0,0,0,0,0,0,0
App ID-157470,No Award,0,0,44358,0,0,0,0,0,0,0,0
App ID-232838,Award Complete,85.98,15760,47758,1000,0,0,0,0,0,0,0
App ID-234766,Award Complete,40.93,15000,0,1000,0,0,0,0,0,0,0
App ID-233733,No Award,0,0,15888,0,0,0,0,0,0,0,0
App ID-234778,No Award,0,0,17769,0,0,0,0,0,0,0,0
App ID-172935,No Award,0,0,21592,0,0,0,0,0,0,0,0
App ID-234701,Award Complete,46.38,17000,0,1000,0,0,0,0,0,0,0
App ID-156084,No Award,0,0,46534,0,0,0,0,0,0,0,0
App ID-234787,No Award,0,0,36700,0,0,0,0,0,0,0,0
App ID-233744,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-131165,Award Complete,85.39,24730,41176,1000,0,20000,0,0,0,0,2500
App ID-213727,No Award,0,0,23776,0,0,0,0,0,0,0,0
App ID-234607,No Award,0,0,30372,0,0,0,0,0,0,0,0
App ID-127281,Award Complete,69.05,22480,36027,0,0,17000,0,0,0,0,0
App ID-75839,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-87084,Award Complete,62.21,17220,44308,0,0,0,0,0,0,0,0
App ID-75892,No Award,0,,42832,0,0,0,0,0,0,0,0
App ID-106496,Award Complete,35.47,13000,11675,0,0,0,0,0,0,0,0
App ID-75730,No Award,0,,44458,0,0,0,0,0,0,0,0
App ID-88993,Award Complete,61.39,22500,19120,0,0,0,0,0,0,0,0
App ID-233665,No Award,0,0,17951,0,0,0,0,0,0,0,0
App ID-180765,No Award,0,0,623,0,0,0,0,0,0,0,0
App ID-204622,Award Complete,51.84,19000,11450,1000,0,18000,0,0,0,0,0
App ID-186055,No Award,0,0,1176,0,0,0,0,0,0,0,0
App ID-194940,No Award,0,0,39101,0,0,0,0,0,0,0,0
App ID-164444,No Award,0,0,47226,0,0,0,0,0,0,0,0
App ID-225868,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-191596,No Award,0,0,43141,0,0,0,0,0,0,0,0
App ID-203775,No Award,0,0,15198,0,0,0,0,0,0,0,0
App ID-232843,No Award,0,0,4072,0,0,0,0,0,0,0,0
App ID-184683,Award Complete,87.04,16150,47758,1000,0,0,0,0,0,0,0
App ID-162977,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-164684,No Award,0,0,45475,0,0,0,0,0,0,0,0
App ID-181445,Award Complete,72.56,25950,35144,1000,0,0,0,0,0,0,0
App ID-121829,Award Complete,46.38,17000,0,1000,0,0,0,0,0,0,0
App ID-227584,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-163380,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-233636,No Award,0,0,45053,0,0,0,0,0,0,0,0
App ID-233661,Award Complete,51.6,18910,21013,1000,0,0,0,0,0,0,0
App ID-204538,No Award,0,0,34965,0,0,0,0,0,0,0,0
App ID-227478,No Award,0,0,47661,0,0,0,0,0,0,0,0
App ID-162969,No Award,0,0,14649,0,0,0,0,0,0,0,0
App ID-196609,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-224546,Award Complete,74.11,27160,34362,1000,0,0,0,0,0,0,0
App ID-231021,Award Complete,72.58,26600,28445,1000,0,0,0,0,0,0,0
App ID-225643,No Award,0,0,13324,0,0,0,0,0,0,0,0
App ID-184101,No Award,0,0,47662,0,0,0,0,0,0,0,0
App ID-233637,No Award,0,0,25419,0,0,0,0,0,0,0,0
App ID-180700,No Award,0,0,12615,0,0,0,0,0,0,0,0
App ID-130344,No Award,0,0,13064,0,0,0,0,0,0,0,0
App ID-192157,No Award,0,0,16350,0,0,0,0,0,0,0,0
App ID-185304,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-233752,Award Complete,74.71,25760,37006,1000,0,0,0,0,0,0,0
App ID-168188,No Award,0,0,12674,0,0,0,0,0,0,0,0
App ID-228016,No Award,0,0,44257,0,0,0,0,0,0,0,0
App ID-232429,Award Complete,46.38,17000,0,1000,0,0,0,0,0,0,0
App ID-232388,No Award,0,0,18136,0,0,0,0,0,0,0,0
App ID-168739,No Award,0,0,24989,0,0,0,0,0,0,0,0
App ID-131156,No Award,0,0,37914,0,0,0,0,0,0,0,0
App ID-232863,No Award,0,0,15158,0,0,0,0,0,0,0,0
App ID-196271,No Award,0,0,48188,0,0,0,0,0,0,0,0
App ID-195115,Award Complete,81.84,23760,41941,1000,0,18000,0,0,0,0,0
App ID-232856,Award Complete,49,17960,19956,1000,0,0,0,0,0,0,0
App ID-195259,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-233677,No Award,0,0,47398,0,0,0,0,0,0,0,0
App ID-230808,Award Complete,53.21,19500,6092,1000,0,0,0,0,0,0,2500
App ID-155808,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-180426,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-230458,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-192567,Award Complete,54.57,20000,0,1000,0,19000,0,0,0,0,0
App ID-214327,No Award,0,0,14751,0,0,0,0,0,0,0,0
App ID-194509,No Award,0,0,44692,0,0,0,0,0,0,0,0
App ID-232262,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-233732,Award Complete,80.76,20810,43095,1000,0,0,0,0,0,0,0
App ID-192592,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-145695,Award Complete,51.84,19000,0,1000,0,18000,0,0,0,0,0
App ID-232862,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-157801,No Award,0,0,17255,0,0,0,0,0,0,0,0
App ID-226728,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-205060,No Award,0,0,30737,0,0,0,0,0,0,0,0
App ID-202999,Award Complete,62.65,22960,29727,1000,0,0,0,0,0,0,0
App ID-178642,No Award,0,0,43229,0,0,0,0,0,0,0,0
App ID-233750,Award Complete,72.58,26600,28180,1000,0,18000,0,0,0,0,0
App ID-232840,Award Complete,51.84,19000,13769,1000,0,18000,0,0,0,0,0
App ID-193607,Award Complete,57.3,21000,15775,1000,0,19000,0,0,0,0,0
App ID-225776,Award Complete,40.93,15000,0,1000,0,0,0,0,0,0,0
App ID-191376,No Award,0,0,36359,0,0,0,0,0,0,0,0
App ID-232859,No Award,0,0,28936,0,0,0,0,0,0,0,0
App ID-230569,No Award,0,0,38252,0,0,0,0,0,0,0,0
App ID-227972,No Award,0,0,44139,0,0,0,0,0,0,0,0
App ID-196382,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-225763,No Award,0,0,36697,0,0,0,0,0,0,0,0
App ID-230581,No Award,0,0,29483,0,0,0,0,0,0,0,0
App ID-230557,Award Complete,51.84,19000,17743,1000,0,18000,0,0,0,0,0
App ID-122250,Award Complete,61.39,22500,13670,1000,0,19000,0,0,0,0,2500
App ID-181304,No Award,0,0,5495,0,0,0,0,0,0,0,0
App ID-194895,Award Complete,51.84,19000,13306,1000,0,18000,0,0,0,0,0
App ID-192467,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-196628,Award Complete,70.82,22954,27325,1000,0,0,0,0,0,0,0
App ID-230570,Award Complete,72.58,26600,33790,1000,0,18000,0,0,0,0,0
App ID-233608,No Award,0,0,22978,0,0,0,0,0,0,0,0
App ID-192697,Award Complete,58.66,21500,0,1000,0,18000,0,0,0,0,2500
App ID-225822,Award Complete,46.38,17000,8914,1000,0,0,0,0,0,0,0
App ID-227458,No Award,0,0,15452,0,0,0,0,0,0,0,0
App ID-226635,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-136876,Award Complete,81.95,17000,45517,1000,0,0,0,0,0,0,0
App ID-173607,Award Complete,57.3,21000,20789,1000,0,20000,0,0,0,0,0
App ID-162350,Award Complete,46.38,17000,0,1000,0,0,0,0,0,0,0
App ID-156500,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-135355,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-188262,No Award,0,0,47352,0,0,0,0,0,0,0,0
App ID-161884,No Award,0,0,44991,0,0,0,0,0,0,0,0
App ID-192557,Award Complete,72.85,20390,42087,1000,0,0,0,0,0,0,0
App ID-204671,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-225941,No Award,0,0,45229,0,0,0,0,0,0,0,0
App ID-233638,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-232857,No Award,0,0,45553,0,0,0,0,0,0,0,0
App ID-233724,Award Complete,54.82,20090,21156,1000,0,0,0,0,0,0,0
App ID-225752,No Award,0,0,11935,0,0,0,0,0,0,0,0
App ID-159798,No Award,0,0,45737,0,0,0,0,0,0,0,0
App ID-204670,Award Complete,55.96,20510,25641,0,500,0,0,0,0,0,0
App ID-244644,No Award,0,0,10493,0,0,0,0,0,0,0,0
App ID-240894,Award Complete,61.12,22400,31671,0,500,0,0,0,0,0,0
App ID-244328,No Award,0,0,35555,0,0,0,0,0,0,0,0
App ID-234764,Award Complete,60.22,22070,24533,0,0,0,0,0,0,0,0
App ID-160266,No Award,0,0,18674,0,0,0,0,0,0,0,0
App ID-160435,No Award,0,0,43737,0,0,0,0,0,0,0,0
App ID-239692,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-178005,Award Complete,56.26,20620,25777,0,0,0,0,0,0,0,0
App ID-251366,No Award,0,0,19748,0,0,0,0,0,0,0,0
App ID-87123,No Award,0,0,24971,0,0,0,0,0,0,0,0
App ID-186510,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-252454,No Award,0,0,18052,0,0,0,0,0,0,0,0
App ID-250819,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-250845,Award Complete,71.66,16450,48188,0,0,0,0,0,0,0,0
App ID-252478,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-227487,No Award,0,0,46502,0,0,0,0,0,0,0,0
App ID-235019,No Award,0,0,44734,0,0,0,0,0,0,0,0
App ID-170896,Award Complete,80.78,19790,47758,0,500,0,0,0,0,0,0
App ID-232943,Award Complete,61.12,22400,29177,0,500,0,0,0,0,0,0
App ID-240791,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-246588,No Award,0,0,33539,0,0,0,0,0,0,0,0
App ID-244505,No Award,0,0,1856,0,0,0,0,0,0,0,0
App ID-244418,No Award,0,0,19287,0,0,0,0,0,0,0,0
App ID-182896,No Award,0,0,48358,0,0,0,0,0,0,0,0
App ID-244680,No Award,0,0,5072,0,0,0,0,0,0,0,0
App ID-247061,No Award,0,0,12248,0,0,0,0,0,0,0,0
App ID-243447,Award Complete,72.58,26600,35244,0,0,0,0,0,0,0,0
App ID-137231,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-192626,No Award,0,0,19716,0,0,0,0,0,0,0,0
App ID-233175,No Award,0,0,5698,0,0,0,0,0,0,0,0
App ID-252481,No Award,0,0,41968,0,0,0,0,0,0,0,0
App ID-176232,Award Complete,39.56,14500,0,0,500,0,0,0,0,0,0
App ID-227810,Award Complete,86.63,16000,47758,0,0,0,0,0,0,0,0
App ID-240906,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-251383,No Award,0,0,46462,0,0,0,0,0,0,0,0
App ID-177559,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-244560,No Award,0,0,45460,0,0,0,0,0,0,0,0
App ID-247188,Award Complete,61.12,22400,32125,0,0,0,0,0,0,0,0
App ID-192999,Award Complete,68.89,25250,34595,0,0,0,0,0,0,0,0
App ID-193168,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-244548,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-240773,Award Complete,72.58,26600,36076,0,500,0,0,0,0,0,2500
App ID-240677,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-217429,No Award,0,0,39588,0,0,0,0,0,0,0,0
App ID-205253,No Award,0,0,45443,0,0,0,0,0,0,0,0
App ID-244596,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-205283,No Award,0,0,45081,0,0,0,0,0,0,0,0
App ID-228086,No Award,0,0,45700,0,0,0,0,0,0,0,0
App ID-244590,Award Complete,61.12,22400,30781,0,500,0,0,0,0,0,0
App ID-245651,No Award,0,0,39707,0,0,0,0,0,0,0,0
App ID-251540,Award Complete,61.12,22400,31279,0,0,0,0,0,0,0,0
App ID-190746,No Award,0,0,36765,0,0,0,0,0,0,0,0
App ID-240780,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-180763,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-131176,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-225973,No Award,0,0,39443,0,0,0,0,0,0,0,0
App ID-196849,Award Complete,68.76,25200,42351,0,500,0,0,0,0,0,0
App ID-231405,Award Complete,88.27,16600,47758,1000,0,0,0,0,0,0,0
App ID-239890,No Award,0,0,29305,0,0,0,0,0,0,0,0
App ID-240496,Award Complete,34.11,12500,9442,0,500,0,0,0,0,0,0
App ID-244427,No Award,0,0,24871,0,0,0,0,0,0,0,0
App ID-247181,No Award,0,0,25356,0,0,0,0,0,0,0,0
App ID-156356,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-240468,No Award,0,0,32484,0,0,0,0,0,0,0,0
App ID-240770,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-87252,Award Complete,70.31,25770,38466,0,0,0,0,0,0,0,0
App ID-190749,No Award,0,0,38722,0,0,0,0,0,0,0,0
App ID-251532,No Award,0,0,24643,0,0,0,0,0,0,0,0
App ID-187794,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-251444,Award Complete,84.04,30800,42938,0,0,0,0,0,0,0,0
App ID-191751,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-228991,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-247156,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-244570,No Award,0,0,48188,0,0,0,0,0,0,0,0
App ID-180477,Award Complete,45.02,16500,0,0,500,0,0,0,0,0,0
App ID-251573,No Award,0,0,42343,0,0,0,0,0,0,0,0
App ID-234408,No Award,0,0,48358,0,0,0,0,0,0,0,0
App ID-244588,No Award,0,0,41386,0,0,0,0,0,0,0,0
App ID-204725,No Award,0,0,31906,0,0,0,0,0,0,0,0
App ID-239861,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-193620,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-240314,No Award,0,0,44089,0,0,0,0,0,0,0,0
App ID-193906,No Award,0,0,0,0,0,0,0,0,0,0,0
App ID-151629,Award Complete,50.48,18500,3685,0,500,18000,0,0,0,0,0
App ID-232378,Award Complete,53.97,19780,24125,0,0,0,0,0,0,0,2500
App ID-204745,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-240955,Award Complete,80.76,29600,41409,0,0,0,0,0,0,0,0
App ID-240084,No Award,0,0,11863,0,0,0,0,0,0,0,0
App ID-240506,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-184546,Award Complete,45.02,16500,0,0,500,0,0,0,0,0,0
App ID-251534,No Award,0,0,41151,0,0,0,0,0,0,0,0
App ID-244572,Award Complete,45.02,16500,0,0,500,0,0,0,0,0,0
App ID-240121,No Award,0,0,46141,0,0,0,0,0,0,0,0
App ID-235968,Award Complete,68.24,25010,26332,0,0,18000,0,0,0,0,0
App ID-228523,No Award,0,0,42445,0,0,0,0,0,0,0,0
App ID-227324,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-247073,No Award,0,0,44306,0,0,0,0,0,0,0,0
App ID-244545,No Award,0,0,47758,0,0,0,0,0,0,0,0
App ID-183705,No Award,0,0,,0,0,0,0,0,0,0,0
App ID-230857,Award Complete,64.12,23500,22668,0,500,18000,0,0,0,2500,2500
App ID-154105,No Award,0,,44170,0,0,0,0,0,0,0,0
App ID-145110,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-150459,Award Complete,54.2,17380,35271,0,0,0,0,0,0,0,0
App ID-75455,Award Complete,9.25,3390,0,0,0,3390,0,0,0,0,0
App ID-131789,No Award,0,,35521,0,0,0,0,0,0,0,0
App ID-128077,Award Complete,72.98,21900,38200,0,0,0,0,0,0,0,0
App ID-105037,Award Complete,56.93,10120,44444,0,0,0,0,0,0,0,0
App ID-75347,Award Complete,46.38,17000,0,0,0,17000,0,0,0,0,0
App ID-75433,Award Complete,61.01,22360,31957,0,0,0,0,0,0,0,2500
App ID-75805,Award Complete,45.02,16500,0,0,0,0,0,0,0,0,0
App ID-76313,Award Complete,62.92,23060,24274,0,0,0,0,0,0,0,0
App ID-82483,Award Complete,53.21,19500,0,0,0,17000,0,0,0,0,2500
App ID-127258,No Award,0,,22083,0,0,0,0,0,0,0,0
App ID-82861,Award Complete,48.73,17860,23821,0,0,0,0,0,0,0,0
App ID-106125,Award Complete,34.3,12570,16769,0,0,0,0,0,0,0,0
App ID-90293,Award Complete,56.15,20580,35490,0,0,0,0,0,0,0,0
App ID-134690,Award Complete,24.91,9130,13435,0,0,0,0,0,0,0,0
App ID-131340,Award Complete,15.01,5500,0,0,0,0,0,0,0,0,0
App ID-137498,Award Complete,55.23,20240,37812,0,0,0,0,0,0,0,0
App ID-75762,Award Complete,35.47,13000,0,0,0,0,0,0,0,0,0
App ID-128741,Award Complete,49.11,18000,14565,0,0,0,0,0,0,0,0
App ID-145136,No Award,0,,38944,0,0,0,0,0,0,0,0
App ID-145732,Award Complete,35.47,13000,0,0,0,0,0,0,0,0,0
App ID-92792,Award Complete,40.93,15000,0,0,0,0,0,0,0,0,0
App ID-146213,No Award,0,,32885,0,0,0,0,0,0,0,0
App ID-146209,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-145730,Award Complete,35.83,13130,24463,0,0,0,0,0,0,0,0
App ID-129647,Award Complete,39.03,13640,33609,0,0,0,0,0,0,0,0
App ID-144398,No Award,0,,,0,0,0,0,0,0,0,0
App ID-182054,No Award,0,,14845,0,0,0,0,0,0,0,0
App ID-156514,No Award,0,,46054,0,0,0,0,0,0,0,0
App ID-133416,Award Complete,0,,,0,0,0,0,0,0,0,0
App ID-110902,Award Complete,117.57,33360,44674,0,0,0,0,0,0,0,0
App ID-75361,Award Complete,73.8,21630,30912,0,0,0,0,0,0,0,0
App ID-75327,Award Complete,47.75,17500,0,0,0,17000,0,0,0,0,0
App ID-75484,Award Complete,61.39,22500,29733,0,0,0,0,0,0,0,0
App ID-75887,No Award,0,,19801,0,0,0,0,0,0,0,0
App ID-126715,Award Complete,81.12,20810,44474,0,0,0,0,0,0,0,0
App ID-126449,No Award,0,,38944,0,0,0,0,0,0,0,0
App ID-89129,Award Complete,19.1,7000,0,0,0,0,0,0,0,0,0
App ID-75121,Award Complete,27.29,10000,0,0,0,0,0,0,0,0,0
App ID-83675,Award Complete,71.43,20970,41123,0,0,0,0,0,0,0,0
App ID-120985,Award Complete,15.01,5500,8725,0,0,0,0,0,0,0,0
App ID-130693,Award Complete,54.57,20000,27686,0,0,0,0,0,0,0,0
App ID-131761,No Award,0,,20896,0,0,0,0,0,0,0,0
App ID-131825,Award Complete,38.2,14000,23384,0,0,0,0,0,0,0,0
App ID-89558,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-129649,Award Complete,56.59,20740,21840,0,0,0,0,0,0,0,0
App ID-134163,Award Complete,71.68,15870,38588,0,0,0,0,0,0,0,0
App ID-145160,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-75753,Award Complete,35.47,13000,18926,0,0,0,0,0,0,0,0
App ID-145183,No Award,0,,39799,0,0,0,0,0,0,0,0
App ID-191239,No Award,0,,40730,0,0,0,0,0,0,0,0
App ID-158038,Award Complete,60.03,22000,26257,0,0,19000,0,0,0,0,2500
App ID-161860,No Award,0,,0,0,0,0,0,0,0,0,0
App ID-124163,Award Complete,39.48,14470,20681,0,0,0,0,0,0,0,0
App ID-187657,Award Complete,83.45,19250,46034,0,0,0,0,0,0,0,0
App ID-89290,No Award,0,,25266,0,0,0,0,0,0,0,0
App ID-83427,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-145784,No Award,0,,44468,0,0,0,0,0,0,0,0
App ID-75918,Award Complete,71.05,16310,44904,0,0,0,0,0,0,0,0
App ID-89650,Award Complete,77.64,13710,44474,0,0,0,0,0,0,0,0
App ID-131771,Award Complete,66.38,15980,41954,0,0,0,0,0,0,0,0
App ID-88958,No Award,0,,40690,0,0,0,0,0,0,0,0
App ID-87970,Award Complete,93.45,34250,25193,0,0,0,0,0,0,0,0
App ID-141888,Award Complete,68.38,21060,44474,0,0,0,0,0,0,0,0
App ID-142051,Award Complete,51.16,18750,25784,0,0,0,0,0,0,0,0
App ID-145373,Award Complete,56.07,20550,30222,0,0,0,0,0,0,0,0
App ID-141901,Award Complete,108.27,30180,43199,0,0,0,0,0,0,0,0
App ID-145185,Award Complete,13.64,5000,0,0,0,0,0,0,0,0,0
App ID-94931,Award Complete,88.7,32510,37927,0,0,0,0,0,0,0,0
App ID-145528,Award Complete,71.98,16650,44674,0,0,0,0,0,0,0,0
App ID-145727,Award Complete,78.86,15000,44474,0,0,0,0,0,0,0,0
App ID-89916,Award Complete,65.6,16190,41838,0,0,0,0,0,0,0,0
App ID-145723,Award Complete,82.28,15410,44674,0,0,0,0,2500,0,0,0
App ID-75120,No Award,0,,44474,0,0,0,0,0,0,0,0
App ID-75556,Award Complete,51.16,18750,27337,0,0,0,0,0,0,0,0
App ID-75775,Award Complete,46,16860,21897,0,0,0,0,0,0,0,0
App ID-75108,Award Complete,73.78,20690,39296,0,0,0,0,0,0,0,0
App ID-75370,Award Complete,0,0,32815,0,0,0,0,0,0,0,0
App ID-76711,No Award,0,,40955,0,0,0,0,0,0,0,0
App ID-106508,Award Complete,62.73,22990,32844,0,0,0,0,0,0,0,0
App ID-81407,No Award,0,,44674,0,0,0,0,0,0,0,0
App ID-94484,Award Complete,73.15,26810,36874,0,0,0,0,0,0,0,0
App ID-127279,No Award,0,,41960,0,0,0,0,0,0,0,0
App ID-75765,Award Complete,43.66,16000,0,0,0,0,0,0,0,0,0
App ID-82216,No Award,0,,35329,0,0,0,0,0,0,0,0
App ID-78493,Award Complete,46.38,17000,0,0,0,17000,0,0,0,0,0
App ID-76640,No Award,0,,41915,0,0,0,0,0,0,0,0
App ID-76892,Award Complete,64.48,22000,34625,0,0,0,0,0,0,0,0
App ID-76804,Award Complete,81.28,20060,43487,0,0,0,0,0,0,0,0
App ID-87797,Award Complete,64.8,23750,29843,0,0,0,0,0,0,0,0
App ID-134168,Award Complete,135.39,44210,43549,0,0,0,0,0,0,0,0
