"Year","Royal15","Summer","Countdown","Number.Campus.Visits.y","Award.Status","Total.Gift","Gross.Need","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Made.Deposit","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","FAFSA","Zip.Admits.TY","Zip.Admits.TY.Pct","App.Before.Nov","ACT.Low","ACT.High","GPA.Low","GPA.High","HSP.Low","HSP.High","Distance.Low","Distance.High"
"2015 Fall",0,0,0,0,"0",0,0,65.984,28.548,79.84,45,16,NA,0,0,0,1,0,0,0,0,0,0,6,"2.10172341319882",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,7,"1",28.754,40.831,65.984,28.548,79.84,45,16,1671,0,0,1,1,1,1,0,0,0,1,6,"2.10172341319882",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,7,"1",28.754,40.82,65.984,28.548,79.84,45,16,1671,0,1,1,0,1,1,0,0,0,1,6,"2.10172341319882",1,0,0,0,0,0,1,0,0
"2014 Fall",0,0,0,0,"0",0,0,89.813,10.859,82.46,21,19,1626,0,0,0,0,0,0,0,0,0,0,2,"1.84179022009393",0,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",17.5,0,58.218,7.006,97.7,20,29,498,1,1,0,0,1,1,0,0,0,1,4,"5.70939194975735",1,0,0,0,1,0,0,0,0
"2015 Fall",0,1,0,4,"1",18,18.951,67.734,46.812,90.24,98,21,2157,0,0,0,0,1,1,0,0,0,1,5,"1.06810219601811",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,4,"1",18,0,92.392,46.901,93.83,111,24,1614,1,0,1,0,1,1,0,0,0,1,21,"4.47751647086416",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,4,"1",24.42,33.46,92.392,46.901,93.83,111,24,1614,0,0,0,0,0,1,0,0,0,1,21,"4.47751647086416",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,2,"1",15,17.527,61.417,16.389,78.3,37,23,NA,0,0,0,0,1,1,0,0,0,1,1,"0.610165354811154",0,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",20.8,30.152,75.287,18.758,95.2,37,20,1087,0,0,1,0,1,1,0,0,0,1,18,"9.59590574688133",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,109.465,34.441,85.56,155,45,NA,0,0,0,0,0,0,0,0,0,0,7,"2.03246131064719",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,4,"1",27.036,38.051,79.639,10.529,50.45,14,13,2571,0,0,1,1,1,1,0,0,1,1,2,"1.899515623516",1,0,0,0,0,0,1,0,0
"2016 Fall",0,0,0,2,"0",0,0,104.774,20.057,89.63,84,42,1383,0,0,0,0,0,0,0,1,1,0,3,"1.49573714912499",1,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",28.396,32.478,57.636,4.421,98.51,20,45,557,0,0,1,1,1,1,0,1,1,1,3,"6.78579506898892",0,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,4,"1",16,11.935,51.867,24.208,97.52,221,91,NA,0,0,0,0,1,1,0,0,0,1,14,"5.783212161269",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,5,"1",23.19,35.3,76.504,36.989,93.83,82,22,NA,0,0,0,1,1,1,0,1,1,1,7,"1.89245451350401",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,105.997,17.056,96.98,68,40,2750,0,0,1,1,0,0,0,1,1,0,2,"1.17260787992495",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",13.5,24.692,54,18.013,95.33,65,36,762,0,0,0,0,1,1,0,1,1,1,4,"2.22061844223616",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,89.805,6.141,96.55,18,29,876,0,0,0,0,0,0,0,0,0,0,2,"3.25679856700863",1,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,2,"1",27.804,37.578,56.971,16.41,95.89,24,15,925,0,1,0,0,0,0,0,1,1,1,3,"1.82815356489945",0,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,56.971,16.41,95.89,24,15,925,0,0,0,1,0,0,0,0,1,0,7,"4.26569165143205",0,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,3,"1",19,0,83.46,5.672,96.72,9,16,1626,0,0,0,0,1,1,0,0,0,1,2,"3.52609308885755",1,0,0,0,0,0,1,0,0
"2015 Fall",0,1,0,2,"1",16,16.316,99.016,13.932,94.27,34,24,1626,0,0,0,0,1,1,0,1,1,1,6,"4.30663221360896",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"1",20.5,27.814,95.024,28.035,83.01,77,27,2154,0,1,1,1,0,0,0,0,1,1,3,"1.07009095773141",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,1,"1",19.55,35.802,79.174,42.276,76.15,93,22,NA,1,0,0,0,1,1,0,0,0,1,5,"1.18270413473366",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,4,"1",21,0,79.174,42.276,76.15,93,22,NA,1,0,1,0,1,1,0,0,0,1,5,"1.18270413473366",0,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,57.574,2.812,96.48,3,11,NA,0,0,1,0,0,1,0,0,1,0,2,"7.11237553342817",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,3,"1",22.5,28.711,72.725,16.022,97.01,28,17,925,0,0,0,1,0,0,0,0,0,1,5,"3.1207090250905",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,3,"0",0,0,59.464,32.976,79.74,87,26,130,1,0,1,1,0,0,0,0,0,1,1,"0.303250849102377",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,5,"1",24.772,35.394,75.591,30.452,86.81,122,40,NA,0,1,0,0,0,0,0,1,1,1,2,"0.656771312229082",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,33.237,57.364,30.55,78.15,79,26,NA,0,0,0,0,0,0,1,0,0,1,3,"0.981996726677578",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,4,"1",24.272,38.199,51.15,22.777,73.06,41,18,NA,0,0,0,0,1,1,1,0,0,1,4,"1.7561575273302",1,1,0,1,0,1,0,0,0
"2015 Fall",0,0,0,6,"1",12.5,6.321,61.211,25.504,78.32,79,31,NA,1,0,0,1,0,1,0,1,1,1,9,"3.5288582183187",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,64.815,18.47,82.81,58,31,NA,0,0,0,0,0,0,1,0,0,0,7,"3.78992961559285",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,3,"0",0,0,42.771,27.137,50.85,19,7,1789,0,0,0,0,0,0,0,1,1,0,3,"1.10550171352766",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,79.639,10.529,50.45,14,13,137,0,0,0,0,0,0,1,0,1,0,2,"1.899515623516",1,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,100.777,21.21,77.43,112,53,NA,0,0,0,0,0,0,0,1,1,0,6,"2.82885431400283",0,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,80.714,21.123,87.79,88,42,3060,1,0,0,0,0,1,0,0,0,0,4,"1.89367040666572",1,0,1,0,1,1,0,0,0
"2015 Fall",0,0,0,2,"1",22.5,30.454,46.796,20.242,96.1,61,30,947,0,1,0,1,0,0,0,0,0,1,4,"1.97608931923723",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,41.25,1.395,96.27,2,14,74,0,1,0,0,0,0,0,0,0,0,2,"14.336917562724",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",20.5,16.163,35,0.933,98.93,NA,NA,634,1,0,0,0,1,1,0,1,1,1,1,"10.7181136120043",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,3,"1",19,17.206,65.126,53.242,81.89,111,21,512,0,0,1,1,1,1,0,0,0,1,5,"0.939108222831599",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,9,"1",29.519,44.12,46.354,47.04,90.93,56,12,784,1,0,0,0,1,1,0,0,0,1,6,"1.27551020408163",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,3,"1",31.437,44.227,57.415,14.305,94.38,30,21,1007,0,0,0,0,1,1,0,0,0,1,1,"0.699056274030059",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,40.037,21.084,94.29,36,17,979,1,1,0,0,0,0,0,1,1,0,3,"1.42287990893569",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,62.276,3.918,97.88,3,8,NA,1,0,0,0,0,0,0,0,0,0,1,"2.55232261357836",0,0,0,0,1,0,0,0,0
"2015 Fall",0,1,0,6,"1",20.39,24.573,71.803,12.123,97.95,16,13,1111,0,0,0,0,1,1,0,0,0,1,4,"3.29951332178504",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"1",21,0,61.356,13.875,91.63,40,29,NA,1,0,0,0,0,0,0,0,0,1,5,"3.6036036036036",1,0,1,0,1,0,1,0,0
"2015 Fall",0,0,0,2,"0",0,0,61.356,13.875,91.63,40,29,NA,0,0,0,1,0,0,0,0,0,0,5,"3.6036036036036",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"1",21.25,27.406,46.132,22.99,86.33,137,60,NA,0,0,0,1,0,0,0,1,1,1,15,"6.52457590256633",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,46.132,22.99,86.33,137,60,NA,0,0,0,0,0,0,0,1,1,0,15,"6.52457590256633",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"1",17,11.35,47.209,3.149,98.79,16,51,157,0,0,0,0,0,0,0,0,0,1,1,"3.17561130517625",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,1,"1",28.979,41.374,46.458,0.79,97.85,4,51,38,1,1,0,0,1,1,0,0,1,1,1,"12.6582278481013",0,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,3,"1",18,21.472,53.951,3.824,85.83,21,55,NA,1,0,0,0,1,1,0,0,0,1,4,"10.4602510460251",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,43.542,0.768,76.43,13,169,NA,0,1,1,1,0,0,0,1,1,0,1,"13.0208333333333",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,0,"1",17.72,22.726,61.131,4.825,98.38,36,75,446,0,1,0,1,1,1,0,0,0,1,5,"10.3626943005181",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,3,"1",18.5,0,52.693,32.895,84.9,64,19,NA,0,1,0,0,0,0,0,1,1,1,6,"1.82398540811674",0,0,0,0,0,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,75.05,17.801,93.89,94,53,NA,1,0,0,0,0,0,0,0,0,0,16,"8.98825908656817",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,57.604,5.152,98.7,5,10,NA,0,0,0,0,0,0,0,0,0,0,3,"5.82298136645963",0,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",25.956,38.654,52.693,32.895,84.9,64,19,NA,0,0,0,0,0,0,0,0,1,1,8,"2.43198054415565",1,0,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"1",16.5,6.278,51.867,24.208,97.52,221,91,1126,0,1,0,1,0,0,0,0,1,1,24,"9.91407799074686",0,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",27.538,40.267,51.867,24.208,97.52,221,91,1126,0,0,0,0,1,1,0,0,0,1,14,"5.783212161269",0,1,0,0,0,0,1,0,0
"2015 Fall",0,1,0,3,"1",18,0,51.867,24.208,97.52,221,91,1126,1,0,1,0,1,1,1,0,0,1,14,"5.783212161269",1,1,0,0,1,0,0,0,0
"2015 Fall",0,0,0,2,"1",18.82,20.918,51.867,24.208,97.52,221,91,1126,0,0,0,1,0,1,0,0,0,1,14,"5.783212161269",0,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,53.875,1.208,98.43,8,66,130,0,0,0,0,0,0,0,0,0,0,2,"16.5562913907285",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,3,"1",30.523,46.054,59.236,1.323,99.7,NA,NA,NA,0,0,0,0,1,1,0,0,0,1,1,"7.55857898715042",0,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,4,"1",15.5,0,64.668,8.021,99,29,36,742,0,0,1,1,1,1,0,0,0,1,11,"13.7140007480364",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,2,"1",19.68,0,51.012,3.284,97.81,2,6,155,0,0,0,0,1,1,0,0,0,1,1,"3.04506699147381",0,1,0,1,0,1,0,0,0
"2015 Fall",0,1,0,1,"0",0,0,66.384,6.557,97.54,18,27,1078,0,1,1,1,1,1,0,0,0,0,7,"10.6756138477962",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,5,"1",17.5,8.629,66.384,6.557,97.54,18,27,1078,0,0,0,0,1,1,0,1,1,1,7,"10.6756138477962",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,4,"1",24.91,33.868,66.384,6.557,97.54,18,27,1078,1,0,0,0,1,1,0,0,1,1,7,"10.6756138477962",1,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,40.417,0.609,69.29,NA,NA,742,0,0,0,0,0,0,0,0,0,0,2,"32.8407224958949",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,63.906,0.378,94.97,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,"26.4550264550265",1,0,0,0,0,0,1,0,0
"2015 Fall",0,1,0,5,"1",25.614,35.106,75.05,17.801,93.89,94,53,NA,1,1,0,0,1,1,0,0,0,1,16,"8.98825908656817",1,0,0,0,1,1,0,0,0
"2015 Fall",0,1,0,2,"1",10.5,0,54.983,16.44,95.09,28,17,436,0,0,0,0,1,1,0,0,1,1,4,"2.4330900243309",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,40.37,6.671,81.74,5,7,NA,0,0,1,0,0,0,0,0,0,0,1,"1.49902563333833",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,3,"1",43.607,44.023,48.178,29.469,95.82,105,36,NA,1,0,0,1,1,1,0,0,0,1,12,"4.07207574060878",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,48.178,29.469,95.82,105,36,NA,0,1,0,0,0,0,0,0,0,0,12,"4.07207574060878",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,45.168,10.522,96.99,74,70,405,1,0,1,0,0,0,0,0,0,0,8,"7.60311727808401",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,39.835,4.806,97,30,62,372,1,1,0,0,0,0,1,0,1,0,4,"8.32292967124428",1,1,0,0,0,1,0,0,0
"2016 Fall",0,1,0,1,"1",29.601,47.758,39.835,4.806,97,30,62,126,0,0,0,1,1,1,0,0,1,1,5,"10.4036620890553",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,1,"1",31.819,44.37,38.344,6.794,97.03,40,59,111,1,0,0,0,1,1,1,0,0,1,2,"2.94377391816309",1,0,0,0,0,0,0,0,0
"2016 Fall",1,1,0,1,"0",0,31.854,52.268,16.639,92.37,179,108,737,0,0,0,0,1,1,0,0,0,1,21,"12.620950778292",0,0,0,1,0,1,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,52.268,16.639,92.37,179,108,737,0,0,0,1,0,0,0,0,0,0,36,"21.6359156199291",0,1,0,0,0,0,0,1,0
"2015 Fall",0,1,0,2,"1",20,27.594,59.565,3.706,96.17,48,130,223,0,0,0,0,1,1,0,0,1,1,7,"18.8882892606584",0,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,48.766,4.073,96.46,34,83,261,0,0,0,0,0,0,0,0,0,0,3,"7.36557819788853",0,1,0,0,0,1,0,1,0
"2015 Fall",0,1,0,0,"1",14.47,20.681,51.971,1.604,98.5,11,69,266,0,1,1,1,1,1,0,0,1,1,1,"6.23441396508728",1,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,1,"1",10.5,7.957,45.753,4.104,94.23,58,141,NA,0,0,0,1,0,0,0,0,0,1,8,"19.4931773879142",0,1,0,0,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",29.723,0,57.083,0.273,97.44,NA,NA,59,0,0,0,0,1,1,0,0,0,1,2,"73.2600732600733",0,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,0,"1",22.5,26.041,75,2.908,94.09,25,86,NA,1,1,0,1,0,0,0,0,0,1,3,"10.3163686382393",1,0,0,0,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",6.172,5.722,52.5,0.395,100,6,152,NA,0,0,1,0,1,1,0,0,1,1,1,"25.3164556962025",1,1,0,0,0,0,0,1,0
"2015 Fall",0,0,0,1,"1",26.69,43.487,60.43,2.595,97.38,41,158,NA,0,1,1,1,0,1,0,0,0,1,5,"19.2678227360308",1,0,0,0,1,0,0,1,0
"2016 Fall",0,0,0,1,"0",0,0,53.139,41.737,90.84,951,228,1356,0,0,0,0,0,0,0,0,0,0,63,"15.0945204494813",1,0,0,0,0,0,0,1,0
"2015 Fall",0,1,0,4,"1",3.525,12.172,53.139,41.737,90.84,951,228,NA,0,1,0,1,1,1,0,0,1,1,49,"11.7401825718188",1,0,0,0,1,0,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,53.139,41.737,90.84,951,228,NA,0,0,0,0,0,0,0,0,1,0,49,"11.7401825718188",0,1,0,0,0,1,0,1,0
"2016 Fall",0,1,1,3,"1",2,0,53.139,41.737,90.84,951,228,1356,1,0,1,0,1,1,0,1,1,1,63,"15.0945204494813",1,1,0,0,0,1,0,1,0
"2015 Fall",0,1,0,3,"1",22.292,31.017,49.514,1.684,96.97,10,59,158,0,0,1,1,1,1,0,0,0,1,2,"11.8764845605701",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,4,"1",21.37,22.498,49.727,5.149,86.79,79,153,NA,0,1,0,0,1,1,0,1,1,1,8,"15.5369974752379",1,0,1,0,1,0,1,1,0
"2016 Fall",1,1,1,1,"1",29.601,47.758,47.772,33.463,85.6,122,36,1145,0,0,1,0,1,1,1,1,1,1,17,"5.08023787466754",0,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"1",15.5,0,47.772,33.463,85.6,122,36,1145,1,0,0,0,0,0,0,1,1,1,11,"3.28721274243194",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,NA,NA,NA,1,NA,1145,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,1,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,47.772,33.463,85.6,122,36,1145,0,0,1,0,0,0,0,1,1,0,11,"3.28721274243194",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,3,"1",22,0,39.821,1.567,94.96,4,26,NA,1,1,0,0,0,1,0,0,0,1,1,"6.38162093171666",0,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,43.333,9.785,94.81,7,7,NA,0,0,0,0,0,0,0,0,1,0,1,"1.02197240674502",0,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",16.5,15.48,49.875,0.893,99.78,7,78,NA,0,0,0,0,0,0,0,0,0,1,1,"11.1982082866741",0,0,0,0,1,0,0,0,0
"2015 Fall",0,1,0,2,"1",17.5,3.151,44.556,1.12,96.61,7,62,374,0,1,0,0,1,1,0,0,0,1,2,"17.8571428571429",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,47.855,12.691,93.44,61,48,NA,0,0,0,0,0,0,0,0,0,0,9,"7.09163974470097",0,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",17.5,0,51.288,9.464,88.36,40,42,365,1,1,0,1,1,1,0,0,0,1,4,"4.22654268808115",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,2,"1",15.5,18.584,57.5,5.552,96.18,40,72,374,0,1,0,0,1,1,0,1,1,1,2,"3.60230547550432",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,3,"1",27.922,38.584,53.036,0.53,99.43,2,38,NA,1,1,0,0,1,1,0,0,0,1,1,"18.8679245283019",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,50.75,0.432,99.07,NA,NA,374,0,0,0,0,0,0,0,1,1,0,1,"23.1481481481481",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,41.486,70.156,5.353,98.79,1,2,NA,0,0,1,1,0,0,0,0,0,1,1,"1.86811133943583",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,32.694,12.091,89.4,3,2,NA,1,0,0,0,0,0,0,0,0,0,3,"2.48118435199735",0,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",25.05,37.624,88.734,18.729,96.72,65,35,NA,0,0,1,1,1,1,0,1,1,1,2,"1.06786267286027",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,0,"1",14.85,21.218,63.667,1.13,99.38,2,18,183,0,0,0,1,1,1,0,0,0,1,1,"8.84955752212389",0,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",27.12,38.201,49.145,4.526,96.95,10,22,NA,0,1,0,1,1,1,0,0,1,1,3,"6.6283694211224",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"1",23.69,46.054,58.2,16.574,85.2,11,7,NA,0,0,0,0,0,0,0,0,0,1,1,"0.603354651864366",0,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,3,"1",17.5,11.021,49.145,4.526,96.95,10,22,NA,0,1,1,1,1,1,0,1,1,1,3,"6.6283694211224",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,3,"1",18.5,0,36.337,2.735,97.92,4,15,NA,0,0,1,1,1,1,0,0,0,1,1,"3.6563071297989",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,67.232,2.227,93.35,1,4,NA,0,1,0,0,0,0,0,0,1,0,1,"4.49034575662326",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,3,"0",0,0,39.598,44.046,76.29,14,3,NA,0,0,0,0,0,0,0,1,1,0,2,"0.45407074422195",0,0,0,0,1,0,1,0,1
"2015 Fall",0,0,0,0,"0",0,0,39.598,44.046,76.29,14,3,NA,1,0,1,0,0,0,0,0,0,0,2,"0.45407074422195",1,0,1,0,1,1,0,0,1
"2015 Fall",0,0,0,2,"0",0,0,67.758,34.752,89.54,38,11,NA,1,0,0,1,0,0,0,1,1,0,2,"0.575506445672192",1,0,0,0,0,0,0,0,1
"2015 Fall",0,0,0,1,"1",18.37,23.557,55.219,2.441,98.53,24,98,404,0,0,0,1,0,0,0,0,0,1,1,"4.09668168783286",0,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,53.992,2.987,97.79,14,47,624,0,1,0,0,0,0,0,0,0,0,2,"6.69568128557081",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,1,"0",0,0,65.909,0.533,99.44,9,169,NA,0,0,1,1,1,1,0,0,1,0,1,"18.7617260787992",1,0,0,0,0,1,0,1,0
"2016 Fall",1,1,0,1,"0",0,46.672,70.357,0.632,100,16,253,NA,0,1,1,0,1,1,0,1,1,1,1,"15.8227848101266",0,1,0,0,1,0,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,69.383,28.728,90.95,310,108,6335,0,0,0,0,0,0,0,1,1,0,22,"7.65803397382345",1,0,0,0,0,0,1,1,0
"2015 Fall",0,1,0,2,"0",0,0,41.554,31.233,89.77,362,116,1671,1,0,0,0,1,1,0,1,1,0,18,"5.76313514551916",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,2,"1",31.315,46.054,42.616,48.506,86.27,521,107,NA,0,0,0,0,1,1,1,0,0,1,36,"7.42176225621573",1,0,0,0,0,0,1,1,0
"2015 Fall",0,1,0,5,"1",3.525,19.297,42.616,48.506,86.27,521,107,NA,0,0,1,0,1,1,0,0,0,1,36,"7.42176225621573",0,0,0,0,0,0,1,1,0
"2015 Fall",0,0,0,3,"0",0,0,42.616,48.506,86.27,521,107,NA,1,0,0,0,0,0,0,0,1,0,36,"7.42176225621573",1,0,0,0,0,1,0,1,0
"2015 Fall",0,1,0,3,"1",26.78,36.196,42.616,48.506,86.27,521,107,NA,1,0,0,0,1,1,0,0,0,1,36,"7.42176225621573",0,0,1,0,1,0,1,1,0
"2015 Fall",0,1,0,1,"1",28.175,43.349,42.616,48.506,86.27,521,107,NA,1,0,0,0,1,1,0,1,1,1,36,"7.42176225621573",0,0,0,0,0,0,0,1,0
"2015 Fall",0,0,0,2,"0",0,0,42.616,48.506,86.27,521,107,NA,0,0,1,1,1,1,0,1,1,1,36,"7.42176225621573",0,1,0,1,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",21.66,24.293,66.172,31.429,93.49,607,193,1671,0,1,0,0,1,1,0,1,1,1,33,"10.4998568201343",0,1,0,0,0,0,0,1,0
"2015 Fall",0,1,0,2,"1",29.955,44.235,66.172,31.429,93.49,607,193,6335,1,1,0,0,1,1,1,0,0,1,33,"10.4998568201343",0,0,0,0,0,0,1,1,0
"2015 Fall",0,1,0,2,"1",17.5,7.114,66.172,31.429,93.49,607,193,NA,0,0,0,1,1,1,0,0,0,1,33,"10.4998568201343",0,0,0,0,0,0,0,1,0
"2015 Fall",0,0,0,3,"1",21,14.565,66.172,31.429,93.49,607,193,NA,1,0,0,0,0,0,0,1,1,1,33,"10.4998568201343",1,0,0,0,1,0,1,1,0
"2016 Fall",0,0,0,2,"1",17,0,49.018,36.448,90.6,163,45,NA,0,1,1,0,0,0,0,0,1,1,18,"4.93854258121159",1,0,0,0,1,1,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,51.656,2.337,95.42,4,17,392,0,1,0,1,0,0,0,0,0,0,1,"4.27899015832264",1,0,0,0,0,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,52.411,2.302,95,7,30,460,0,0,0,1,0,0,0,0,0,0,2,"8.68809730668984",0,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",26.48,37.84,41.357,3.912,93.63,9,23,571,0,0,1,1,0,0,0,1,1,1,3,"7.66871165644172",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,55.183,2.7,97.48,7,26,480,0,0,0,0,0,0,0,1,1,0,6,"22.2222222222222",1,0,0,0,1,0,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,55.183,2.7,97.48,7,26,480,0,0,0,0,0,1,0,0,0,0,6,"22.2222222222222",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,2,"1",26.3,34.906,55.183,2.7,97.48,7,26,480,0,1,0,0,1,1,0,1,1,1,6,"22.2222222222222",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,77.425,28.439,92.75,142,50,NA,0,0,0,0,0,0,0,0,1,0,17,"5.97770667041738",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,2,"1",22.19,34.68,57.549,28.73,94.47,94,33,10914,1,0,0,0,1,1,0,0,0,1,7,"2.43647754959972",0,1,0,1,0,1,0,0,0
