"Final.Status","ID","Year","ACT","GPA","Royal15","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","ACT.High","ACT.Low","GPA.High","GPA.Low","Distance.High","Distance.Low"
0,"App ID-187811","2016 Fall",18,2.8,1,64.98,91875,1903,0.9832,0.0068,0,0,0,1,1,0,1,0,1,0,1,0,1
0,"App ID-187813","2016 Fall",25,3.86,1,52.5,53992,2987,0.9779,0.0047,0,0,0,1,0,1,1,0,0,0,0,0,1
0,"App ID-187827","2016 Fall",25,4,0,189.65,58012,25540,0.8952,0.0022,0,0,1,0,0,0,1,0,0,1,0,0,0
1,"App ID-187838","2016 Fall",23,3.98,0,2.66,41554,31233,0.8977,0.0116,0,1,1,0,0,1,1,0,1,1,0,0,1
0,"App ID-187842","2016 Fall",23,3.98,0,58.62,53655,8032,0.9412,0.0029,0,0,1,0,0,1,1,0,1,1,0,0,1
0,"App ID-187846","2016 Fall",19,3.65,1,189.65,58012,25540,0.8952,0.0022,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-187847","2016 Fall",18,3.02,0,2.66,41554,31233,0.8977,0.0116,0,0,0,0,0,1,1,0,1,0,0,0,1
0,"App ID-187867","2016 Fall",30,3.92,1,102.62,44688,2028,0.9463,5e-04,0,1,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-187878","2016 Fall",27,3.66,0,191.26,55465,15081,0.9586,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-187880","2016 Fall",29,3.55,0,207.53,104774,20057,0.8963,0.0042,0,0,0,0,0,1,1,0,0,0,0,0,0
1,"App ID-187882","2015 Fall",26,3.21,0,177.61,46500,959,0.5516,0.001,0,0,0,1,1,0,0,0,0,0,0,0,0
0,"App ID-187936","2016 Fall",28,4.09,1,499.98,69646,2920,0.9168,0.0013,0,1,0,0,0,0,1,0,0,1,0,1,0
1,"App ID-187959","2016 Fall",23,3.19,0,194.95,59908,23664,0.9264,0.0019,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-187969","2016 Fall",23,3.18,1,491.17,75407,19179,0.934,3e-04,0,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-187998","2016 Fall",26,3.78,1,230.71,52517,23011,0.889,0.0014,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-188018","2016 Fall",21,3.91,0,152.83,52693,32895,0.849,0.0019,0,0,1,1,0,1,1,0,1,1,0,0,0
0,"App ID-188021","2016 Fall",28,3.06,1,219.02,95024,28035,0.8301,0.0027,0,1,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-188075","2016 Fall",19,2.97,0,39.81,36761,1325,0.4196,0.0038,0,1,0,0,0,0,0,0,1,0,1,0,1
1,"App ID-188205","2016 Fall",23,3.38,0,225.67,105529,8830,0.9434,0.0031,0,0,1,0,0,0,1,0,1,0,0,0,0
0,"App ID-188221","2016 Fall",23,3.35,1,63.77,51731,3111,0.9576,0.0116,0,0,0,1,0,0,1,0,1,0,0,0,1
1,"App ID-188237","2016 Fall",25,4,1,150.1,50469,1291,0.976,0.0046,1,0,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-188262","2016 Fall",27,3.39,0,211.31,74248,23639,0.9505,0.0017,0,0,1,0,0,0,0,0,0,0,0,0,0
0,"App ID-188270","2016 Fall",29,3.43,0,20.97,63591,4310,0.9791,0.0193,0,0,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-188466","2016 Fall",25,3.51,1,814.76,37875,6567,0.6079,5e-04,0,0,0,0,0,0,1,0,0,0,0,1,0
0,"App ID-188475","2016 Fall",22,3.53,0,571.91,82198,14084,0.8991,0.0031,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-188599","2016 Fall",23,3.62,1,284.04,70886,23643,0.9252,0.0015,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-188614","2016 Fall",23,3.45,1,10.18,89458,3858,0.987,0.014,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-188744","2016 Fall",17,3.93,1,354.63,28365,1894,0.0296,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0,"App ID-188767","2016 Fall",19,2.74,1,229.22,65815,13531,0.8924,0.0018,0,0,0,1,0,1,1,0,1,0,1,0,0
0,"App ID-188926","2016 Fall",30,4,0,453.95,36738,29699,0.7706,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,"App ID-188965","2016 Fall",17,2.74,1,500.1,35901,42503,0.1358,0,0,0,0,0,1,0,0,0,1,0,1,1,0
0,"App ID-189077","2015 Fall",28,3.92,0,1193.78,52663,46227,0.6723,4e-04,0,1,0,1,0,0,0,0,0,1,0,1,0
0,"App ID-189084","2016 Fall",25,3.71,0,80.65,45168,10522,0.9699,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-189133","2016 Fall",29,2.69,0,859.29,60754,30921,0.8096,4e-04,0,0,0,1,0,0,0,0,0,0,1,1,0
0,"App ID-189151","2016 Fall",22,3.54,1,1219.42,63135,40792,0.8907,5e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-189164","2016 Fall",24,4,0,1379.43,48488,38007,0.6387,1e-04,0,0,0,1,1,0,0,0,1,1,0,1,0
0,"App ID-189168","2016 Fall",25,3.68,1,1421.24,57654,34576,0.7108,1e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-189235","2016 Fall",19,3.67,1,205.9,51105,52152,0.5414,0.0024,0,0,0,1,0,0,1,0,1,0,0,0,0
1,"App ID-189262","2015 Fall",27,3.7,0,681.35,60894,48407,0.8578,3e-04,0,1,0,1,0,0,1,0,0,0,0,1,0
0,"App ID-189563","2016 Fall",20,3.35,1,686.24,51430,44842,0.8544,3e-04,0,0,0,1,0,0,1,0,1,0,0,1,0
0,"App ID-189676","2016 Fall",26,2.9,0,179.03,75287,18758,0.952,0.002,0,0,0,0,0,0,1,0,0,0,1,0,0
1,"App ID-189730","2016 Fall",19,3.84,1,178.2,76161,19010,0.9317,0.0022,0,0,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-189738","2016 Fall",29,3.68,1,146.11,66384,6557,0.9754,0.0027,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-189825","2016 Fall",18,3.38,1,20.24,80625,611,0.9902,0.0164,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-190120","2016 Fall",25,3.43,0,1188.95,88472,21232,0.8101,6e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-190130","2016 Fall",22,3.01,1,498.43,41462,28984,0.3798,1e-04,0,0,0,1,1,0,0,0,1,0,0,1,0
0,"App ID-190176","2016 Fall",19,2.64,0,453.67,60413,19080,0.9419,7e-04,0,0,0,1,0,0,0,0,1,0,1,1,0
0,"App ID-190180","2016 Fall",30,3.19,0,501.47,32376,45066,0.2669,7e-04,0,0,0,1,1,0,0,1,0,0,0,1,0
1,"App ID-190504","2015 Fall",22,2.85,0,569.86,78362,39041,0.8742,0.0013,0,0,0,1,0,0,0,0,1,0,1,1,0
1,"App ID-190638","2015 Fall",34,3.21,0,642.96,102646,45795,0.7952,2e-04,0,0,0,1,0,0,0,1,0,0,0,1,0
0,"App ID-190639","2016 Fall",29,3.86,0,237.49,64639,3678,0.9899,0.0014,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-190746","2016 Fall",29,2.9,1,234.01,88734,18729,0.9672,0.0035,1,0,0,0,0,0,1,0,0,0,1,0,0
0,"App ID-190749","2016 Fall",19,2.86,0,229.79,53140,35856,0.8061,0.001,1,1,0,0,0,0,1,0,1,0,1,0,0
0,"App ID-190755","2016 Fall",21,3.05,0,231.03,58061,41763,0.9148,9e-04,1,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-191077","2016 Fall",17,3.27,0,1125.46,80602,50750,0.8529,4e-04,0,1,1,0,0,0,0,0,1,0,0,1,0
0,"App ID-191082","2016 Fall",23,2.92,1,213.34,98977,19793,0.9201,0.0038,0,1,0,1,0,0,1,0,1,0,1,0,0
1,"App ID-191176","2016 Fall",25,3.47,0,167.76,67734,46812,0.9024,0.0021,0,1,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-191186","2016 Fall",29,3.94,0,28.07,45357,1207,0.9321,0.0116,1,1,0,1,0,0,1,0,0,1,0,0,1
0,"App ID-191194","2015 Fall",21,3.9,0,1152.33,41215,58743,0.8447,5e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
1,"App ID-191197","2016 Fall",30,4,0,17.28,62500,315,0.9841,0.0095,0,0,1,0,0,1,1,1,0,1,0,0,1
1,"App ID-191201","2015 Fall",26,3.46,0,43.46,52268,16639,0.9237,0.0108,0,0,0,0,1,0,0,0,0,0,0,0,1
0,"App ID-191239","2015 Fall",26,4,0,22.18,59565,3706,0.9617,0.013,0,0,0,1,0,0,0,0,0,1,0,0,1
0,"App ID-191247","2016 Fall",23,2.91,0,207.53,104774,20057,0.8963,0.0042,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-191250","2015 Fall",30,3.3,0,286.1,83247,22792,0.8731,0.0025,0,0,0,0,0,0,0,1,0,0,0,0,0
1,"App ID-191251","2015 Fall",20,3.28,0,222.81,72969,30760,0.7873,0.0026,1,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-191282","2016 Fall",24,3.86,0,150.01,47209,3149,0.9879,0.0051,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-191286","2016 Fall",35,4,1,2.66,41554,31233,0.8977,0.0116,0,0,0,0,0,0,1,1,0,1,0,0,1
0,"App ID-191314","2016 Fall",31,3.72,1,308.69,52159,2588,0.9927,8e-04,0,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-191330","2016 Fall",24,3.27,1,218.94,50396,9368,0.658,0.0014,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-191361","2016 Fall",23,3.44,0,257.13,54126,28947,0.9082,0.0028,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-191376","2016 Fall",31,3.94,0,232.16,88246,33316,0.9112,0.002,0,1,0,1,0,0,0,1,0,1,0,0,0
1,"App ID-191450","2016 Fall",32,4,0,152.83,52693,32895,0.849,0.0019,1,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-191465","2016 Fall",34,4,1,191.26,55465,15081,0.9586,0.0023,1,0,0,0,0,0,1,1,0,1,0,0,0
1,"App ID-191466","2016 Fall",33,3.97,0,43.46,52268,16639,0.9237,0.0108,1,0,0,1,0,0,1,1,0,1,0,0,1
1,"App ID-191512","2016 Fall",24,3.72,0,28.41,96389,282,1,0.0106,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-191596","2016 Fall",27,3.33,0,21.32,65859,2625,0.973,0.0061,0,0,0,1,0,0,0,0,0,0,0,0,1
1,"App ID-191603","2016 Fall",26,3.99,0,255.52,57604,3219,0.9699,0.0053,0,1,0,1,0,0,1,0,0,1,0,0,0
1,"App ID-191648","2016 Fall",24,3.39,0,152.83,52693,32895,0.849,0.0019,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-191651","2016 Fall",22,3.84,0,94.45,51867,24208,0.9752,0.0091,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-191657","2016 Fall",23,3.98,0,951.3,62572,12785,0.8984,4e-04,1,0,0,0,0,0,0,0,1,1,0,1,0
0,"App ID-191698","2016 Fall",31,3.72,0,2.52,42616,48506,0.8627,0.0107,1,0,0,1,1,0,0,1,0,0,0,0,1
1,"App ID-191719","2016 Fall",24,3.84,0,0.64,53139,41737,0.9084,0.0228,0,1,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-191731","2016 Fall",30,3.19,1,200.45,92392,46901,0.9383,0.0024,1,1,0,1,0,0,1,1,0,0,0,0,0
0,"App ID-191735","2016 Fall",28,3.77,0,225.52,80609,49911,0.838,0.0028,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-191751","2016 Fall",23,3.46,1,208.95,44056,21295,0.44,0.0013,0,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-191859","2016 Fall",30,4,0,37.95,49727,5149,0.8679,0.0153,0,1,0,1,0,0,0,1,0,1,0,0,1
1,"App ID-191867","2016 Fall",21,3.91,0,3.12,45753,4104,0.9423,0.0141,1,1,0,1,0,0,1,0,1,1,0,0,1
0,"App ID-191871","2016 Fall",23,3.81,1,191.06,40516,4971,0.8636,0.0024,0,0,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-191975","2016 Fall",28,4,1,378.16,73333,364,0.7967,3e-04,1,0,0,0,0,0,1,0,0,1,0,1,0
1,"App ID-191980","2016 Fall",32,3.99,0,22.18,59565,3706,0.9617,0.013,0,0,1,1,0,1,1,1,0,1,0,0,1
0,"App ID-192029","2016 Fall",20,2.58,1,205.9,42771,27137,0.5085,7e-04,0,0,0,1,1,0,1,0,1,0,1,0,0
0,"App ID-192038","2016 Fall",21,2.62,1,215.07,61448,39628,0.8198,0.0035,0,1,0,0,0,0,1,0,1,0,1,0,0
1,"App ID-192042","2016 Fall",19,2.78,1,220.01,47119,17510,0.8132,0.0022,0,0,0,0,1,0,0,0,1,0,1,0,0
1,"App ID-192096","2016 Fall",23,3.36,1,379.53,43434,14515,0.9228,9e-04,0,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-192101","2016 Fall",22,3.72,0,207.37,45432,22882,0.4684,5e-04,0,0,0,0,1,0,0,0,1,0,0,0,0
1,"App ID-192113","2016 Fall",27,3.7,0,0.64,53139,41737,0.9084,0.0228,1,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-192114","2016 Fall",19,3.44,0,66.18,49514,1684,0.9697,0.0059,0,0,0,0,0,0,1,0,1,0,0,0,1
0,"App ID-192117","2016 Fall",26,3.74,1,144.53,46250,1650,0.9927,6e-04,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-192157","2016 Fall",26,4,0,199.31,50000,121,0.9752,0.002,1,1,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-192191","2016 Fall",24,3.74,1,385.94,92035,26975,0.8495,0.0013,0,0,0,1,1,0,1,0,1,0,0,1,0
1,"App ID-192203","2016 Fall",27,3.9,0,813.18,61370,16668,0.9246,0.0011,1,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-192262","2016 Fall",23,2.82,0,189.65,58012,25540,0.8952,0.0022,0,1,0,0,0,0,0,0,1,0,1,0,0
1,"App ID-192270","2016 Fall",23,3.2,0,170.46,57636,4421,0.9851,0.0045,1,0,1,0,0,1,1,0,1,0,0,0,0
0,"App ID-192299","2016 Fall",21,3.95,0,43.46,52268,16639,0.9237,0.0108,0,0,0,0,0,0,0,0,1,1,0,0,1
0,"App ID-192314","2016 Fall",27,3.97,1,122.79,58310,7646,0.9912,0.0093,1,0,0,1,0,1,1,0,0,1,0,0,0
0,"App ID-192319","2016 Fall",25,2.86,1,618.48,67058,11502,0.818,3e-04,0,1,0,1,0,0,1,0,0,0,1,1,0
0,"App ID-192348","2016 Fall",20,3.69,1,311.39,33795,3711,0.1477,1e-04,0,1,0,1,1,0,1,0,1,0,0,1,0
1,"App ID-192351","2016 Fall",23,3,1,158.35,59358,7276,0.9736,0.0011,0,0,0,1,0,0,1,0,1,0,0,0,0
1,"App ID-192467","2016 Fall",22,3.62,0,6.17,69383,28728,0.9095,0.0108,0,0,0,1,0,1,1,0,1,0,0,0,1
1,"App ID-192477","2016 Fall",22,3.38,0,205.2,62230,28531,0.81,0.0015,0,0,1,1,1,0,1,0,1,0,0,0,0
1,"App ID-192480","2015 Fall",33,3.33,0,128.09,48178,29469,0.9582,0.0036,1,0,1,0,0,0,0,1,0,0,0,0,0
1,"App ID-192487","2016 Fall",27,2.59,0,1210.77,78044,25605,0.9151,5e-04,0,0,0,1,0,0,0,0,0,0,1,1,0
1,"App ID-192489","2016 Fall",32,4,0,51.75,49280,18677,0.9706,0.0103,0,0,1,0,0,0,0,1,0,1,0,0,1
0,"App ID-192519","2016 Fall",25,2.84,1,92.37,47350,2383,0.9622,0.0055,1,0,0,1,0,0,0,0,0,0,1,0,0
1,"App ID-192522","2016 Fall",27,3.93,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,1,1,0,0,1,0,0,1
0,"App ID-192525","2016 Fall",30,4,1,3.65,66172,31429,0.9349,0.0193,0,1,0,0,0,0,1,1,0,1,0,0,1
1,"App ID-192526","2016 Fall",30,3.45,0,3.65,66172,31429,0.9349,0.0193,0,0,0,1,0,0,1,1,0,0,0,0,1
0,"App ID-192527","2016 Fall",20,3.59,1,39.62,55219,2441,0.9853,0.0098,0,1,0,0,0,1,1,0,1,0,0,0,1
1,"App ID-192532","2015 Fall",18,2.4,0,224.26,57349,40500,0.591,8e-04,0,0,0,0,1,0,0,0,1,0,1,0,0
1,"App ID-192533","2016 Fall",33,3.97,0,204.35,44531,29623,0.6639,0.0016,1,1,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-192557","2016 Fall",24,2.78,1,229.21,95500,3299,0.9706,0.003,0,0,0,0,1,0,0,0,1,0,1,0,0
1,"App ID-192559","2016 Fall",24,3.51,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,0,1,0,1,0,0,0,1
0,"App ID-192562","2016 Fall",25,3.98,1,189.02,77425,28439,0.9275,0.005,0,0,0,0,0,1,1,0,0,1,0,0,0
0,"App ID-192567","2016 Fall",33,4,0,3.65,66172,31429,0.9349,0.0193,0,0,1,0,0,0,1,1,0,1,0,0,1
0,"App ID-192577","2016 Fall",26,3.86,0,511.05,55146,24674,0.9279,5e-04,1,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-192592","2016 Fall",26,3.82,0,963.98,62647,30757,0.8971,2e-04,1,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-192595","2016 Fall",20,2.95,0,63.77,51731,3111,0.9576,0.0116,0,0,1,1,0,0,0,0,1,0,1,0,1
1,"App ID-192600","2016 Fall",20,3.13,0,99.81,47772,33463,0.856,0.0036,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-192607","2016 Fall",27,3.88,0,257.13,54126,28947,0.9082,0.0028,0,1,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-192626","2016 Fall",27,3.85,1,457.98,54097,2328,0.9626,3e-04,0,0,0,0,0,0,1,0,0,0,0,1,0
0,"App ID-192662","2016 Fall",16,3.11,1,351.66,50940,17438,0.9533,8e-04,0,1,0,0,1,0,1,0,1,0,0,1,0
0,"App ID-192675","2016 Fall",21,2.63,1,473.06,54232,18593,0.9243,2e-04,0,0,0,1,0,1,1,0,1,0,1,1,0
1,"App ID-192697","2016 Fall",32,3.99,0,215.34,88271,17224,0.8845,0.0038,1,1,0,0,0,0,0,1,0,1,0,0,0
1,"App ID-192738","2016 Fall",18,3.03,1,178.78,45802,9534,0.9751,0.0027,0,1,0,1,0,1,1,0,1,0,0,0,0
0,"App ID-192754","2016 Fall",22,3.28,0,460.31,51214,4740,0.9475,0.0019,0,1,0,0,0,0,0,0,1,0,0,1,0
1,"App ID-192774","2016 Fall",28,4,1,230.44,74441,3657,0.9467,8e-04,0,1,0,1,0,0,1,0,0,1,0,0,0
1,"App ID-192789","2016 Fall",23,2.81,1,20.97,63591,4310,0.9791,0.0193,1,0,0,0,0,0,1,0,1,0,1,0,1
1,"App ID-192985","2016 Fall",28,3.32,1,225.52,80609,49911,0.838,0.0028,0,0,0,1,0,0,1,0,0,0,0,0,0
0,"App ID-192995","2016 Fall",26,3.73,1,149.81,41667,732,0.9932,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-192999","2016 Fall",26,3.47,1,820.61,45163,49792,0.9537,9e-04,0,0,0,1,0,0,1,0,0,0,0,1,0
0,"App ID-193099","2016 Fall",22,3.09,1,173.52,49628,15523,0.8847,0.0024,0,1,0,1,1,0,1,0,1,0,0,0,0
0,"App ID-193162","2016 Fall",22,3.42,1,138.98,43750,1287,0.9666,0.0031,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-193168","2016 Fall",18,3.13,0,189.65,58012,25540,0.8952,0.0022,1,1,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-193354","2016 Fall",25,3.68,0,210.08,119858,30143,0.8417,0.0047,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-193381","2016 Fall",25,3.52,0,43.02,47039,1240,0.9629,0.004,0,1,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-193399","2016 Fall",28,3.95,1,366.47,39598,44046,0.7629,3e-04,1,0,1,1,0,0,1,0,0,1,0,1,0
0,"App ID-193532","2016 Fall",32,4,0,122.79,58310,7646,0.9912,0.0093,0,0,0,1,0,1,1,1,0,1,0,0,0
0,"App ID-193578","2016 Fall",30,3.95,1,152.83,54983,16440,0.9509,0.0017,0,1,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-193584","2016 Fall",30,3.97,0,128.58,61908,1793,0.9989,0.0017,0,1,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-193607","2016 Fall",29,4.13,0,230.79,49155,14363,0.7527,0.0012,0,1,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-193620","2016 Fall",21,3.06,1,152.83,54983,16440,0.9509,0.0017,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-193706","2016 Fall",21,2.55,1,102.62,44688,2028,0.9463,5e-04,1,1,0,0,0,0,1,0,1,0,1,0,0
1,"App ID-193728","2016 Fall",26,3.4,0,2.66,41554,31233,0.8977,0.0116,1,1,0,0,0,0,1,0,0,0,0,0,1
0,"App ID-193768","2016 Fall",22,3.2,1,244.82,52000,312,0.9615,0.0018,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-193834","2016 Fall",23,4.09,0,99.81,47772,33463,0.856,0.0036,0,0,0,0,0,0,0,0,1,1,0,0,0
0,"App ID-193892","2016 Fall",22,2.68,0,1402.07,30520,16148,0.3317,1e-04,0,0,0,1,1,0,0,0,1,0,1,1,0
0,"App ID-193906","2016 Fall",23,3.95,1,332.18,86354,23009,0.9136,0.0017,0,0,0,0,0,1,1,0,1,1,0,1,0
0,"App ID-194020","2016 Fall",27,3.89,1,812.45,39737,19733,0.9102,6e-04,0,1,0,1,0,0,1,0,0,0,0,1,0
0,"App ID-194170","2016 Fall",24,3.46,1,228.32,35710,25489,0.7462,3e-04,0,0,0,0,1,0,1,0,1,0,0,0,0
0,"App ID-194235","2016 Fall",24,3.94,0,221.54,30520,16148,0.3317,1e-04,0,0,0,0,1,0,0,0,1,1,0,0,0
1,"App ID-194373","2016 Fall",22,3.71,0,186.59,76504,36989,0.9383,0.0022,0,1,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-194382","2016 Fall",21,3.61,1,1477.64,72212,42513,0.8363,1e-04,0,1,0,1,0,0,1,0,1,0,0,1,0
0,"App ID-194435","2016 Fall",21,3.84,0,818.49,47616,10167,0.8246,4e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-194509","2016 Fall",32,3.94,0,68.47,44500,371,0.8221,0.0054,1,0,0,0,0,0,0,1,0,1,0,0,1
1,"App ID-194514","2016 Fall",25,3.93,0,201.1,100777,21210,0.7743,0.0053,0,1,0,0,0,1,1,0,0,1,0,0,0
0,"App ID-194572","2016 Fall",21,3.34,0,187.44,72227,16006,0.8764,7e-04,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-194579","2016 Fall",24,2.65,1,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,1,1,0,1,0,1,0,1
0,"App ID-194580","2016 Fall",21,3.53,1,32.32,60430,2595,0.9738,0.0158,0,1,0,0,0,1,1,0,1,0,0,0,1
0,"App ID-194592","2016 Fall",24,4,0,63.37,51288,9464,0.8836,0.0042,0,0,0,0,0,0,1,0,1,1,0,0,1
0,"App ID-194611","2016 Fall",25,3.63,0,225.52,80609,49911,0.838,0.0028,0,0,1,0,0,1,1,0,0,0,0,0,0
0,"App ID-194614","2016 Fall",19,3.15,1,181.05,69136,23214,0.9699,0.0036,1,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-194618","2016 Fall",20,3.53,0,248.76,53636,12141,0.9795,0.0012,0,0,1,0,0,0,1,0,1,0,0,0,0
1,"App ID-194685","2016 Fall",25,3.89,0,22.18,59565,3706,0.9617,0.013,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"App ID-194710","2016 Fall",20,3.42,1,98.93,50139,1555,0.9312,0.0064,1,0,0,1,1,1,1,0,1,0,0,0,0
1,"App ID-194711","2016 Fall",28,3.32,0,229.82,85849,28475,0.8547,0.0024,0,0,1,1,1,0,1,0,0,0,0,0,0
0,"App ID-194715","2016 Fall",22,3.92,1,129.55,44059,14938,0.9642,0.0031,0,0,0,0,0,0,1,0,1,1,0,0,0
0,"App ID-194789","2016 Fall",32,3.8,1,3.65,66172,31429,0.9349,0.0193,0,0,0,1,0,0,0,1,0,0,0,0,1
0,"App ID-194887","2016 Fall",26,3.8,0,152.83,54983,16440,0.9509,0.0017,0,1,0,1,0,1,1,0,0,0,0,0,0
0,"App ID-194889","2016 Fall",18,3.46,1,207.09,61651,12638,0.7568,0.0028,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-194894","2016 Fall",29,4,0,720.44,39286,381,0.9948,0.0019,0,0,0,0,0,0,1,0,0,1,0,1,0
1,"App ID-194895","2016 Fall",26,3.96,0,2.52,42616,48506,0.8627,0.0107,0,0,0,1,0,0,1,0,0,1,0,0,1
0,"App ID-194901","2015 Fall",23,3.63,0,3.12,45753,4104,0.9423,0.0141,0,0,0,0,1,0,0,0,1,0,0,0,1
0,"App ID-194902","2016 Fall",27,4.03,0,632.44,68239,23980,0.894,3e-04,0,0,0,1,0,0,0,0,0,1,0,1,0
1,"App ID-194913","2016 Fall",24,3.64,0,261.06,45352,3775,0.9838,8e-04,1,0,0,0,1,0,1,0,1,0,0,0,0
0,"App ID-194933","2016 Fall",27,2.9,0,227.3,78919,35273,0.9343,0.0025,1,0,1,1,0,0,1,0,0,0,1,0,0
0,"App ID-194934","2016 Fall",29,4,0,221.41,44831,11481,0.9122,0.0027,0,0,0,1,0,1,1,0,0,1,0,0,0
0,"App ID-194940","2016 Fall",30,3.79,0,199.33,86788,23591,0.8855,0.0025,1,0,0,0,0,1,1,1,0,0,0,0,0
0,"App ID-195023","2016 Fall",25,3.66,0,144.04,43591,5034,0.7735,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-195034","2016 Fall",25,3.9,1,10.18,89458,3858,0.987,0.014,0,0,0,1,0,1,1,0,0,0,0,0,1
0,"App ID-195103","2016 Fall",25,3.88,0,287.15,42141,28875,0.9043,0.0012,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-195108","2016 Fall",28,3.97,0,43.46,52268,16639,0.9237,0.0108,0,0,1,0,0,0,0,0,0,1,0,0,1
0,"App ID-195115","2016 Fall",29,3.72,0,225.52,80609,49911,0.838,0.0028,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-195124","2016 Fall",25,3.69,1,173.52,49628,15523,0.8847,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-195138","2016 Fall",24,3.93,0,195.73,52813,396,0.9621,0.0021,0,0,0,0,1,0,0,0,1,1,0,0,0
1,"App ID-195144","2016 Fall",27,3.99,0,63.77,51731,3111,0.9576,0.0116,0,0,0,0,0,0,1,0,0,1,0,0,1
