"zip","distance","Median.Income","Total","White","Pct.White"
"72660",NA,27413,722,719,0.9958
"72661",NA,29715,433,433,1
"72662",NA,39732,2981,2834,0.9507
"72663",NA,28274,543,543,1
"72666",NA,43125,217,217,1
"72668",NA,22161,619,619,1
"72669",NA,36250,180,180,1
"72670",NA,23438,91,91,1
"72672",NA,25625,247,242,0.9798
"72675",NA,40729,1199,1136,0.9475
"72677",NA,22031,470,466,0.9915
"72679",NA,NA,42,42,1
"72680",NA,30536,735,735,1
"72682",NA,51154,504,504,1
"72683",NA,47083,295,295,1
"72685",NA,50947,1536,1499,0.9759
"72686",NA,37784,139,139,1
"72687",NA,32361,5889,5706,0.9689
"72701",NA,36834,41076,35023,0.8526
"72703",NA,37033,30557,25374,0.8304
"72704",NA,53095,22578,19221,0.8513
"72712",NA,71409,44755,37671,0.8417
"72714",NA,71660,12481,11954,0.9578
"72715",728.82,57346,15210,14609,0.9605
"72717",NA,38214,888,821,0.9245
"72718",NA,88182,2144,2089,0.9743
"72719",NA,56854,9563,7754,0.8108
"72721",NA,32857,510,510,1
"72722",NA,41214,3692,3201,0.867
"72727",NA,45965,5935,5441,0.9168
"72729",NA,44886,109,109,1
"72730",NA,52728,8554,7989,0.9339
"72732",NA,51184,3991,3636,0.911
"72734",NA,45414,7072,6436,0.9101
"72736",NA,49022,6164,5566,0.903
"72738",NA,37179,2654,2448,0.9224
"72739",NA,42500,100,100,1
"72740",NA,39281,9127,8576,0.9396
"72742",NA,14583,291,287,0.9863
"72744",NA,35250,5138,4586,0.8926
"72745",NA,57030,11552,10474,0.9067
"72747",NA,63472,101,101,1
"72749",NA,49167,95,68,0.7158
"72751",NA,56265,6338,6122,0.9659
"72752",NA,28824,429,404,0.9417
"72753",NA,56161,7993,7518,0.9406
"72756",NA,45970,39762,34710,0.8729
"72758",NA,59299,37376,32965,0.882
"72760",NA,20000,259,258,0.9961
"72761",NA,47362,21907,18252,0.8332
"72762",NA,56425,35142,28039,0.7979
"72764",NA,37566,54340,32376,0.5958
"72768",NA,35250,1104,1061,0.9611
"72769",NA,37335,1268,625,0.4929
"72773",NA,32396,1046,1046,1
"72774",NA,42976,6270,5711,0.9108
"72776",NA,49500,603,593,0.9834
"72801",NA,31138,19467,16492,0.8472
"72802",NA,48733,21275,19636,0.923
"72821",NA,29729,2076,2062,0.9933
"72823",NA,41067,6459,6215,0.9622
"72824",NA,37500,1568,1268,0.8087
"72826",NA,16250,59,59,1
"72827",NA,38056,103,103,1
"72828",NA,95577,98,98,1
"72830",805.16,32981,15330,13628,0.889
"72832",NA,27284,1072,1031,0.9618
"72833",NA,39967,4356,2747,0.6306
"72834",NA,36784,11208,9993,0.8916
"72835",NA,21688,720,720,1
"72837",NA,42472,7558,6978,0.9233
"72838",NA,22188,107,107,1
"72839",NA,22424,302,302,1
"72840",NA,31024,2136,1989,0.9312
"72841",NA,33958,213,213,1
"72842",NA,40000,1315,1268,0.9643
"72843",NA,43831,2518,2476,0.9833
"72845",NA,47279,971,964,0.9928
"72846",NA,38365,4207,4155,0.9876
"72847",NA,33223,2457,2410,0.9809
"72851",NA,48281,666,567,0.8514
"72852",NA,19453,111,111,1
"72853",NA,29792,1912,1774,0.9278
"72854",NA,39595,744,695,0.9341
"72855",NA,36865,5803,5328,0.9181
"72856",NA,25357,566,540,0.9541
"72857",NA,38816,1584,1510,0.9533
"72858",NA,49947,3368,3129,0.929
"72860",NA,31679,454,454,1
"72863",NA,41250,1454,1370,0.9422
"72865",NA,45204,2171,2031,0.9355
"72901",803.07,30150,22995,18227,0.7927
"72903",804.75,47154,26837,22402,0.8347
"72904",NA,26586,20130,12580,0.6249
"72908",NA,45964,13494,11502,0.8524
"72916",NA,64004,7507,6509,0.8671
"72921",796.34,45828,14471,13515,0.9339
"72923",NA,35014,4819,3988,0.8276
"72926",NA,35313,568,556,0.9789
"72927",NA,34943,8995,8459,0.9404
"72928",NA,28000,528,523,0.9905
"72930",NA,47463,403,365,0.9057
"72932",NA,42241,2069,1968,0.9512
"72933",NA,48929,4843,4596,0.949
"72934",NA,45625,1441,1407,0.9764
"72935",NA,31618,485,483,0.9959
"72936",NA,50066,14674,14041,0.9569
"72937",NA,38450,3767,3483,0.9246
"72938",NA,34375,1476,1431,0.9695
"72940",NA,40399,2427,2240,0.923
"72941",NA,51680,5795,5422,0.9356
"72943",NA,38886,2359,2236,0.9479
"72944",NA,48219,2615,2350,0.8987
"72945",NA,34375,245,233,0.951
"72946",NA,39297,3216,3035,0.9437
"72947",NA,37946,4979,4828,0.9697
"72948",NA,19125,369,327,0.8862
"72949",NA,38587,9452,8997,0.9519
"72950",NA,40208,417,379,0.9089
"72951",NA,41118,1167,958,0.8209
"72952",NA,44673,3098,2963,0.9564
"72955",NA,15208,180,180,1
"72956",NA,39956,32870,29137,0.8864
"72958",NA,34284,7741,6841,0.8837
"72959",NA,38815,2857,2817,0.986
"73002",NA,41181,1068,968,0.9064
"73003",NA,61345,21004,16617,0.7911
"73004",NA,53625,753,673,0.8938
"73005",NA,33306,9584,4164,0.4345
"73006",NA,49421,4014,2632,0.6557
"73007",NA,64489,2055,1774,0.8633
"73008",NA,42399,20192,15985,0.7917
"73009",NA,41250,1189,975,0.82
"73010",NA,58082,18277,16060,0.8787
"73011",NA,31094,436,382,0.8761
"73012",NA,93928,29429,24463,0.8313
"73013",NA,75789,47166,37014,0.7848
"73014",NA,57000,1751,1515,0.8652
"73015",NA,34808,2854,1755,0.6149
"73016",NA,60347,1559,1457,0.9346
"73017",NA,42500,1892,1618,0.8552
"73018",NA,42433,19993,16689,0.8347
"73019",NA,NA,64,50,0.7812
"73020",NA,69936,22063,18952,0.859
"73021",NA,43333,300,277,0.9233
"73024",NA,46136,632,605,0.9573
"73025",NA,124289,12300,11202,0.9107
"73026",NA,71439,11093,9480,0.8546
"73027",NA,45455,1546,779,0.5039
"73028",NA,38780,3607,2909,0.8065
"73029",NA,43393,1606,1278,0.7958
"73030",NA,46948,4319,3312,0.7668
"73032",NA,38500,319,245,0.768
"73033",NA,40288,434,321,0.7396
"73034",NA,72079,43082,36463,0.8464
"73036",NA,50866,19303,13569,0.7029
"73038",NA,37583,1987,1564,0.7871
"73040",NA,40850,1716,1167,0.6801
"73041",NA,47938,277,262,0.9458
"73042",NA,45625,994,697,0.7012
"73043",NA,75114,181,175,0.9669
"73044",NA,45921,21431,17261,0.8054
"73045",NA,51973,10187,8715,0.8555
"73047",NA,49315,5206,3724,0.7153
"73048",NA,53393,2007,1816,0.9048
"73049",NA,57303,6359,5283,0.8308
"73050",NA,49000,879,20,0.0228
"73051",818.49,47616,10167,8384,0.8246
"73052",NA,43857,6266,5490,0.8762
"73053",NA,47679,750,652,0.8693
"73054",NA,51031,3668,3143,0.8569
"73055",NA,46506,9959,8666,0.8702
"73056",NA,55263,580,534,0.9207
"73057",NA,36800,2382,1841,0.7729
"73058",NA,38125,272,192,0.7059
"73059",NA,49868,2542,2240,0.8812
"73061",NA,51364,1770,1587,0.8966
"73062",NA,40380,1562,1273,0.815
"73063",NA,45179,691,675,0.9768
"73064",NA,67234,21945,19601,0.8932
"73065",NA,77715,6977,5944,0.8519
"73066",NA,24728,516,467,0.905
"73067",NA,57885,2173,1858,0.855
"73068",NA,46667,11333,9764,0.8616
"73069",NA,42894,24385,20578,0.8439
"73071",NA,45547,38924,30879,0.7933
"73072",NA,58056,45544,36094,0.7925
"73073",NA,58472,688,602,0.875
"73074",NA,49609,1121,915,0.8162
"73075",NA,39000,9456,7520,0.7953
"73077",NA,43861,6868,6056,0.8818
"73078",NA,81250,8395,7370,0.8779
"73079",NA,66094,638,589,0.9232
"73080",NA,48918,9614,7876,0.8192
"73082",NA,30707,2612,2352,0.9005
"73084",NA,30823,6802,1760,0.2587
"73086",NA,46368,8569,6447,0.7524
"73089",NA,63712,12402,10414,0.8397
"73090",NA,58125,1385,1162,0.839
"73092",NA,37857,869,668,0.7687
"73093",NA,70893,2915,2512,0.8617
"73095",NA,49514,2140,1735,0.8107
"73096",NA,43099,14060,12004,0.8538
"73097",NA,38393,97,77,0.7938
"73098",NA,37500,4340,3437,0.7919
"73099",786.41,65399,61147,51792,0.847
"73102",NA,41830,4238,2321,0.5477
"73103",NA,43586,4549,3655,0.8035
"73104",NA,44728,1974,896,0.4539
"73105",NA,35383,5925,1485,0.2506
"73106",NA,34747,13269,8066,0.6079
"73107",NA,36718,26810,19394,0.7234
"73108",NA,28093,15120,11105,0.7345
"73109",NA,29279,20056,12835,0.64
"73110",NA,39058,33642,21636,0.6431
"73111",NA,23329,11414,1112,0.0974
"73112",NA,39894,30801,22358,0.7259
"73114",NA,32415,18987,6409,0.3375
"73115",NA,41379,21126,13850,0.6556
"73116",NA,70699,9601,8079,0.8415
"73117",NA,17274,5292,799,0.151
"73118",NA,48016,13743,10070,0.7327
"73119",NA,30516,32311,21248,0.6576
"73120",NA,45504,35985,24360,0.6769
"73121",NA,46833,3294,697,0.2116
"73122",NA,44868,13962,10825,0.7753
"73127",NA,32381,24937,16062,0.6441
"73128",NA,66286,4822,3693,0.7659
"73129",NA,27400,19108,11060,0.5788
"73130",NA,60286,19535,14094,0.7215
"73131",NA,67426,3257,2740,0.8413
"73132",NA,49233,27227,16923,0.6216
"73134",NA,57407,4991,3164,0.6339
"73135",NA,48783,21031,10930,0.5197
"73139",NA,40389,18566,12037,0.6483
"73141",NA,36367,2660,1417,0.5327
"73142",NA,65572,11142,7799,0.7
"73145",NA,48083,2493,1911,0.7665
"73149",NA,34665,4868,3704,0.7609
"73150",NA,79142,4282,3591,0.8386
"73151",NA,135074,1522,1318,0.866
"73159",NA,43657,30416,20710,0.6809
"73160",NA,55630,55366,43231,0.7808
"73162",780.38,69779,29518,22189,0.7517
"73165",NA,73586,6487,5497,0.8474
"73169",NA,62917,1981,1843,0.9303
"73170",NA,78380,36792,28172,0.7657
"73173",NA,98750,1594,1398,0.877
"73179",NA,82207,3578,2393,0.6688
"73401",NA,45057,35838,25350,0.7073
"73425",NA,23750,53,53,1
"73430",NA,58684,1265,1144,0.9043
"73432",NA,55357,1028,724,0.7043
"73433",NA,41515,2758,2326,0.8434
"73434",NA,55714,524,388,0.7405
"73437",NA,24531,80,61,0.7625
"73438",NA,36813,3687,3346,0.9075
"73439",NA,36691,7666,6096,0.7952
"73440",NA,39135,208,151,0.726
"73441",NA,27500,163,137,0.8405
"73442",NA,47031,523,441,0.8432
"73443",876.38,45040,3554,2951,0.8303
"73444",NA,30880,117,89,0.7607
"73446",NA,41827,8090,5449,0.6735
"73447",NA,42214,1248,911,0.73
"73448",NA,42691,6159,5140,0.8346
"73449",NA,41811,2688,1977,0.7355
"73450",NA,50116,1384,1062,0.7673
"73453",NA,58523,428,412,0.9626
"73455",NA,36667,580,465,0.8017
"73456",NA,40130,2151,1662,0.7727
"73458",NA,35000,925,695,0.7514
"73459",NA,38971,1062,874,0.823
"73460",NA,32556,4690,3296,0.7028
"73461",NA,36250,785,500,0.6369
"73463",NA,41042,3647,3303,0.9057
"73481",NA,46250,1031,835,0.8099
"73487",NA,12750,106,0,0
"73491",NA,65375,842,769,0.9133
"73501",NA,37572,20450,11520,0.5633
"73503",847.51,44074,10118,6956,0.6875
"73505",NA,46674,51391,30713,0.5976
"73507",NA,47408,23592,15655,0.6636
"73520",NA,27500,114,101,0.886
"73521",NA,42145,21793,15950,0.7319
"73526",NA,50192,2061,1767,0.8574
"73527",NA,54366,5202,4060,0.7805
"73528",NA,41667,610,569,0.9328
"73529",NA,40712,5036,4520,0.8975
"73530",NA,32000,562,466,0.8292
"73531",NA,51776,459,387,0.8431
"73532",NA,41042,466,383,0.8219
"73533",NA,42782,28225,23419,0.8297
"73537",NA,37222,669,555,0.8296
"73538",NA,71276,5162,4065,0.7875
"73539",NA,42981,235,228,0.9702
"73540",NA,45000,384,348,0.9062
"73541",NA,60500,3057,2790,0.9127
"73542",NA,34085,4398,3283,0.7465
"73543",NA,46386,1663,1211,0.7282
"73544",NA,64063,262,201,0.7672
"73546",NA,40270,1156,769,0.6652
"73547",NA,42067,2291,1741,0.7599
"73548",NA,81250,567,563,0.9929
"73549",NA,53229,344,304,0.8837
"73550",NA,28838,2405,1608,0.6686
"73551",NA,13750,40,39,0.975
"73552",NA,52708,1629,1186,0.7281
"73553",NA,74375,31,27,0.871
"73554",NA,40684,3482,2797,0.8033
"73555",NA,29861,224,184,0.8214
"73556",NA,30625,140,89,0.6357
"73557",NA,37396,204,194,0.951
"73559",NA,29167,585,528,0.9026
"73560",NA,33438,668,547,0.8189
"73562",NA,36000,688,633,0.9201
"73564",NA,47500,497,436,0.8773
"73565",NA,33362,1008,784,0.7778
"73566",NA,35583,1938,1530,0.7895
"73567",NA,33750,643,555,0.8631
"73568",NA,32096,1367,1044,0.7637
"73569",NA,38750,625,521,0.8336
"73570",NA,38750,1180,841,0.7127
"73571",NA,64583,178,151,0.8483
"73572",NA,51351,3552,2749,0.7739
"73573",NA,30956,2414,2176,0.9014
"736",NA,NA,NA,NA,NA
"73601",NA,45594,10241,8184,0.7991
"73620",NA,64167,990,886,0.8949
"73622",NA,44934,238,232,0.9748
"73624",NA,46429,2376,1961,0.8253
"73625",NA,49063,559,499,0.8927
"73626",NA,41071,801,749,0.9351
"73627",NA,60987,533,491,0.9212
"73628",NA,63393,1775,1622,0.9138
"73632",NA,46656,3349,3144,0.9388
"73638",NA,32344,122,118,0.9672
"73639",NA,32250,502,427,0.8506
"73641",NA,51250,787,720,0.9149
"73642",NA,45750,163,154,0.9448
"73644",NA,54550,14465,12805,0.8852
"73645",NA,36833,1385,1274,0.9199
"73646",NA,31750,484,398,0.8223
"73647",NA,49866,654,596,0.9113
"73650",NA,48929,1124,826,0.7349
"73651",NA,38464,4175,3174,0.7602
"73654",NA,55521,849,731,0.861
"73655",NA,39231,723,632,0.8741
"73658",NA,72708,330,307,0.9303
"73659",NA,60208,175,167,0.9543
"73660",NA,41458,380,357,0.9395
"73661",NA,57500,482,449,0.9315
"73662",NA,38169,6912,5329,0.771
"73663",NA,48667,1199,995,0.8299
"73664",NA,39271,1155,1062,0.9195
"73666",NA,53750,200,193,0.965
"73667",NA,51813,592,559,0.9443
"73669",NA,48235,1821,1589,0.8726
"73673",NA,38667,337,272,0.8071
"73701",NA,36044,25850,19372,0.7494
"73703",NA,56382,27884,24722,0.8866
"73705",NA,NA,298,256,0.8591
"73716",NA,51719,420,397,0.9452
"73717",NA,51779,6768,5898,0.8715
"73718",NA,60750,604,576,0.9536
"73719",NA,100625,33,33,1
"73720",NA,52083,240,216,0.9
"73722",NA,53125,581,515,0.8864
"73724",NA,49464,1022,914,0.8943
"73726",NA,50625,644,587,0.9115
"73727",NA,76429,235,215,0.9149
"73728",NA,46809,1875,1624,0.8661
"73729",NA,46250,577,522,0.9047
"73730",NA,45714,711,700,0.9845
"73731",NA,52500,136,134,0.9853
"73733",NA,51000,226,213,0.9425
"73734",NA,51786,974,829,0.8511
"73735",NA,32083,623,436,0.6998
"73736",NA,65833,414,363,0.8768
"73737",NA,49254,3295,3084,0.936
"73738",NA,45156,1071,965,0.901
"73739",NA,32143,235,209,0.8894
"73741",NA,48600,1659,996,0.6004
"73742",NA,56518,4423,3500,0.7913
"73743",NA,53750,144,131,0.9097
"73744",NA,36094,232,203,0.875
"73746",NA,NA,9,9,1
"73747",NA,47622,340,273,0.8029
"73749",NA,41250,422,388,0.9194
"73750",NA,60631,7083,6318,0.892
"73753",NA,48125,419,409,0.9761
"73754",NA,58661,1139,950,0.8341
"73755",NA,37569,908,811,0.8932
"73756",NA,75625,272,246,0.9044
"73757",NA,81563,176,176,1
"73758",NA,53750,162,149,0.9198
"73759",NA,48603,1606,1471,0.9159
"73760",NA,62000,458,382,0.8341
"73761",NA,46375,495,468,0.9455
"73762",NA,73333,1912,1725,0.9022
"73763",NA,39493,1397,1300,0.9306
"73764",NA,67292,117,117,1
"73766",NA,48824,1159,1028,0.887
"73768",NA,60486,1641,1360,0.8288
"73771",NA,49464,426,359,0.8427
"73772",NA,48811,4341,3074,0.7081
"73773",NA,50852,1955,1880,0.9616
"73801",NA,54772,15181,13865,0.9133
"73832",NA,52321,886,812,0.9165
"73834",NA,42989,1781,1744,0.9792
"73835",NA,44167,356,345,0.9691
"73838",NA,46250,472,398,0.8432
"73840",NA,49286,801,771,0.9625
"73841",NA,45781,1436,1088,0.7577
"73842",NA,46250,483,452,0.9358
"73843",NA,51544,971,912,0.9392
"73844",NA,45000,283,221,0.7809
"73848",NA,54853,2004,1855,0.9256
"73851",NA,58750,101,101,1
"73852",NA,50882,2353,2294,0.9749
"73853",NA,55833,473,420,0.8879
"73855",NA,55455,80,77,0.9625
"73857",NA,61875,672,629,0.936
"73858",NA,48625,1572,1486,0.9453
"73859",NA,45036,1646,1512,0.9186
"73860",NA,52813,1586,1479,0.9325
"73901",NA,34091,122,31,0.2541
"73931",NA,66250,605,602,0.995
"73932",NA,50842,2151,1751,0.814
"73933",NA,46382,1601,1292,0.807
"73937",NA,46667,175,137,0.7829
"73938",NA,53359,624,597,0.9567
"73939",NA,48382,1881,1425,0.7576
"73942",NA,50692,13236,7897,0.5966
"73944",NA,44875,427,315,0.7377
"73945",NA,55104,3363,2303,0.6848
"73946",NA,19375,104,104,1
"73947",NA,37857,434,387,0.8917
"73949",759.76,46548,1439,1055,0.7331
"73950",NA,50625,1739,1258,0.7234
"73951",NA,48000,1211,860,0.7102
"74001",NA,27045,393,293,0.7455
"74002",NA,44375,2271,1534,0.6755
"74003",NA,35066,14546,10804,0.7427
"74006",NA,58950,26111,21456,0.8217
"74008",NA,66494,24290,21029,0.8657
"74010",NA,37191,10786,8184,0.7588
"74011",NA,71390,25986,21468,0.8261
"74012",NA,63339,59336,45628,0.769
"74014",NA,71447,36352,29100,0.8005
"74015",NA,52637,8298,6217,0.7492
"74016",NA,47614,5934,3978,0.6704
"74017",NA,46731,27807,20052,0.7211
"74019",NA,65862,18848,14780,0.7842
"74020",NA,44269,7354,5956,0.8099
"74021",NA,64750,18037,14041,0.7785
"74022",NA,50994,1838,1332,0.7247
"74023",NA,41129,12038,10042,0.8342
"74026",NA,40000,940,835,0.8883
"74027",NA,34375,869,579,0.6663
"74028",NA,40609,1763,1494,0.8474
"74029",NA,38750,5359,4171,0.7783
"74030",NA,35328,3625,3069,0.8466
"74032",NA,54107,2123,1802,0.8488
"74033",NA,59538,10758,8275,0.7692
"74034",NA,35625,120,104,0.8667
"74035",NA,42083,4436,2292,0.5167
"74036",NA,53177,6441,4572,0.7098
"74037",NA,83699,15629,13046,0.8347
"74038",NA,48500,2365,1921,0.8123
"74039",NA,38803,3940,2908,0.7381
"74041",NA,51471,2329,1773,0.7613
"74042",NA,36058,582,348,0.5979
"74044",NA,50269,7574,6277,0.8288
"74045",NA,56528,408,360,0.8824
"74046",NA,35417,138,114,0.8261
"74047",NA,49401,6491,5232,0.806
"74048",NA,39639,6110,4143,0.6781
"74050",NA,19079,398,241,0.6055
"74051",NA,52500,1896,1450,0.7648
"74052",NA,35125,1348,1188,0.8813
"74053",NA,58796,4429,3464,0.7821
"74054",NA,31500,777,672,0.8649
"74055",NA,70067,40813,33007,0.8087
"74056",NA,32850,5291,3214,0.6074
"74058",NA,41082,4102,2999,0.7311
"74059",NA,49184,4993,4072,0.8155
"74060",NA,37308,632,591,0.9351
"74061",NA,51629,2110,1654,0.7839
"74062",NA,42500,864,753,0.8715
"74063",NA,53653,30458,24560,0.8064
"74066",NA,48440,31284,25129,0.8033
"74068",NA,35833,51,44,0.8627
"74070",NA,49461,14303,11574,0.8092
"74071",NA,40500,154,89,0.5779
"74072",NA,45804,1848,1442,0.7803
"74073",NA,53259,5723,4213,0.7362
"74074",NA,38896,29542,25241,0.8544
"74075",NA,32985,24729,18448,0.746
"74078",NA,NA,2817,1940,0.6887
"74079",NA,35379,4357,3524,0.8088
"74080",NA,63413,3232,2522,0.7803
"74081",NA,40664,1761,1457,0.8274
"74082",NA,18750,75,41,0.5467
"74083",NA,43125,1113,797,0.7161
"74084",NA,42500,576,432,0.75
"74085",NA,43793,2485,2156,0.8676
"74103",NA,61250,1925,1057,0.5491
"74104",NA,39559,12369,9014,0.7288
"74105",NA,47124,26321,20960,0.7963
"74106",NA,21327,17432,2758,0.1582
"74107",NA,36388,19630,13293,0.6772
"74108",NA,43295,6922,4643,0.6708
"74110",NA,28210,14896,6651,0.4465
"74112",NA,40137,20872,15182,0.7274
"74114",NA,72227,16006,14027,0.8764
"74115",NA,32017,23787,12739,0.5355
"74116",NA,34324,4198,2187,0.521
"74117",NA,69625,205,171,0.8341
"74119",NA,36034,3426,2669,0.779
"74120",NA,36190,5250,3849,0.7331
"74126",NA,26793,9972,2548,0.2555
"74127",NA,32439,16502,9457,0.5731
"74128",NA,41824,12323,8220,0.667
"74129",NA,40710,19156,12280,0.6411
"74130",NA,30682,1926,730,0.379
"74131",NA,60673,3291,2645,0.8037
"74132",NA,61732,8096,6432,0.7945
"74133",747.93,58085,44226,34197,0.7732
"74134",NA,50223,16937,10715,0.6326
"74135",NA,44210,21418,17129,0.7997
"74136",NA,37567,30811,20338,0.6601
"74137",NA,80546,26814,22522,0.8399
"74145",NA,45152,18131,12981,0.716
"74146",NA,34430,14692,8593,0.5849
"74301",NA,37268,12181,8112,0.666
"74330",NA,56953,2975,2225,0.7479
"74331",NA,38859,6568,5074,0.7725
"74332",NA,45682,1528,1111,0.7271
"74333",NA,52639,1185,796,0.6717
"74337",NA,38969,5590,4170,0.746
"74338",NA,34804,5303,3259,0.6146
"74339",NA,26169,2643,1779,0.6731
"74340",NA,28472,168,123,0.7321
"74342",NA,33214,2988,1823,0.6101
"74343",NA,39479,2864,2151,0.751
"74344",NA,37859,14480,11833,0.8172
"74346",NA,31517,7756,4017,0.5179
"74347",NA,39514,2999,1774,0.5915
"74349",NA,33125,344,226,0.657
"74350",NA,28672,797,505,0.6336
"74352",NA,41633,6946,4777,0.6877
"74354",NA,38023,18207,12491,0.6861
"74358",NA,31667,212,133,0.6274
"74359",NA,35227,706,228,0.3229
"74360",NA,NA,30,30,1
"74361",733.21,45304,16722,11428,0.6834
"74363",NA,39063,3096,2137,0.6902
"74364",NA,44583,1776,793,0.4465
"74365",NA,34929,4417,2278,0.5157
"74366",NA,30114,1372,809,0.5897
"74367",NA,17955,492,297,0.6037
"74368",NA,22500,71,46,0.6479
"74369",NA,40536,1908,1319,0.6913
"74370",NA,36004,3911,2802,0.7164
"74380",NA,NA,NA,NA,NA
"74401",NA,31879,17638,8662,0.4911
"74403",NA,43734,31203,20888,0.6694
"74421",NA,41503,4370,3099,0.7092
"74422",NA,43295,552,259,0.4692
"74423",NA,37500,678,455,0.6711
"74425",NA,35278,1122,922,0.8217
"74426",NA,36772,9678,7147,0.7385
"74427",NA,50208,1030,526,0.5107
"74428",NA,43958,1175,893,0.76
"74429",NA,55638,14723,11406,0.7747
"74430",NA,39432,495,373,0.7535
"74431",NA,35417,967,577,0.5967
"74432",NA,36663,10057,7186,0.7145
"74434",NA,50273,9442,6145,0.6508
"74435",NA,36379,2988,2207,0.7386
"74436",NA,45208,4677,3434,0.7342
"74437",NA,39681,10458,7266,0.6948
"74438",NA,29583,179,124,0.6927
"74441",NA,42740,5236,2575,0.4918
"74442",NA,53036,971,755,0.7775
"74445",NA,50179,3297,2293,0.6955
"74446",NA,31023,494,296,0.5992
"74447",NA,33321,17014,9837,0.5782
"74450",NA,41656,1967,1271,0.6462
"74451",NA,40915,4525,3029,0.6694
"74452",NA,48125,501,351,0.7006
"74454",NA,42000,3259,2152,0.6603
"74455",NA,24631,2660,1737,0.653
"74456",NA,29750,185,125,0.6757
"74457",NA,21667,480,141,0.2938
"74458",NA,21250,97,9,0.0928
"74459",NA,35000,74,27,0.3649
"74460",NA,22500,254,169,0.6654
"74462",NA,36075,7458,5668,0.76
"74463",NA,24375,2043,870,0.4258
"74464",761.65,33413,30559,15381,0.5033
"74467",NA,38666,15124,10363,0.6852
"74468",NA,25000,250,177,0.708
"74469",NA,41827,2478,1649,0.6655
"74470",NA,39345,1577,954,0.6049
"74471",NA,41480,1763,915,0.519
"74472",NA,36250,621,396,0.6377
"74477",NA,NA,0,0,NA
"74501",NA,44479,28835,20209,0.7008
"74521",NA,31250,161,115,0.7143
"74522",NA,31563,237,152,0.6414
"74523",NA,30787,5892,4647,0.7887
"74525",NA,35592,9864,7331,0.7432
"74528",NA,34286,164,134,0.8171
"74530",NA,45417,246,192,0.7805
"74531",NA,36125,942,779,0.827
"74533",NA,37188,782,608,0.7775
"74534",NA,37083,243,171,0.7037
"74535",NA,44018,131,86,0.6565
"74536",NA,31151,1765,1220,0.6912
"74538",NA,34630,4091,3086,0.7543
"74540",NA,33333,164,97,0.5915
"74543",NA,29219,476,273,0.5735
"74546",NA,31591,698,491,0.7034
"74547",NA,41049,3309,2312,0.6987
"74549",NA,31875,94,66,0.7021
"74552",NA,34922,1191,854,0.717
"74553",NA,35875,1057,819,0.7748
"74554",NA,39492,2136,1543,0.7224
"74555",NA,40577,663,482,0.727
"74556",NA,43750,421,309,0.734
"74557",NA,43194,479,422,0.881
"74558",NA,32115,481,395,0.8212
"74560",NA,38472,523,376,0.7189
"74561",NA,32063,2330,1675,0.7189
"74562",NA,39306,809,586,0.7244
"74563",NA,49962,2251,1366,0.6068
"74565",NA,44044,612,499,0.8154
"74567",NA,29318,114,103,0.9035
"74569",NA,44000,1007,734,0.7289
"74570",NA,43125,1022,832,0.8141
"74571",NA,33205,3750,2286,0.6096
"74572",NA,36369,717,508,0.7085
"74574",NA,31184,1037,687,0.6625
"74576",NA,72500,157,112,0.7134
"74577",NA,32188,232,135,0.5819
"74578",NA,38789,6526,4840,0.7416
"74601",NA,37174,19996,14758,0.738
"74604",NA,54350,12126,10746,0.8862
"74630",NA,36563,719,651,0.9054
"74631",NA,41051,7562,6269,0.829
"74632",NA,45938,646,575,0.8901
"74633",NA,34583,504,425,0.8433
"74636",NA,54000,275,257,0.9345
"74637",NA,30938,2128,1275,0.5992
"74640",NA,52500,306,289,0.9444
"74641",NA,32431,583,479,0.8216
"74643",NA,45556,403,372,0.9231
"74644",NA,40179,475,303,0.6379
"74646",NA,36953,332,310,0.9337
"74647",NA,43529,3602,2980,0.8273
"74650",NA,40729,666,554,0.8318
"74651",NA,44135,737,336,0.4559
"74652",NA,35682,799,634,0.7935
"74653",NA,41554,3883,2947,0.7589
"74701",NA,39139,23204,17187,0.7407
"74720",NA,33929,612,457,0.7467
"74722",NA,33750,281,132,0.4698
"74723",NA,37679,1643,1296,0.7888
"74724",NA,37596,404,241,0.5965
"74726",NA,31336,2071,1591,0.7682
"74727",NA,30129,2023,1047,0.5175
"74728",NA,34858,11418,7720,0.6761
"74729",NA,39536,3091,2405,0.7781
"74730",NA,43702,4803,3484,0.7254
"74731",NA,29577,1873,1340,0.7154
"74733",NA,38040,3143,2274,0.7235
"74734",NA,32115,1279,992,0.7756
"74735",NA,35234,1667,1261,0.7564
"74736",NA,44653,1167,873,0.7481
"74738",NA,27222,541,348,0.6433
"74740",NA,33000,1964,1451,0.7388
"74741",NA,38875,820,664,0.8098
"74743",NA,28403,8536,5237,0.6135
"74745",NA,28832,9932,5913,0.5953
"74747",NA,21250,161,119,0.7391
"74748",NA,30724,557,472,0.8474
"74750",NA,40893,504,277,0.5496
"74753",NA,NA,18,18,1
"74754",NA,15250,212,159,0.75
"74755",NA,51979,70,70,1
"74756",NA,46346,963,746,0.7747
"74759",NA,29356,1236,729,0.5898
"74760",NA,37955,243,184,0.7572
"74761",NA,21964,88,74,0.8409
"74764",NA,38272,3767,2912,0.773
"74766",NA,33438,1368,745,0.5446
"74801",NA,36454,22236,16219,0.7294
"74804",NA,49508,20506,15865,0.7737
